gov_id,imdb_id,week_label,crawl_date,imdb_rating,tomatoes_rating,metacritic_rating,source,update_at,gov_title_zh
8873,tt1087578,2025W41,2025-10-28 12:30:20,7.9/10,100%,89/100,omdb,2025/10/28 12:30,橫山家之味
