gov_id,gov_title_zh,gov_title_en,imdb_id,omdb_title_en,year,runtime,genre,language,country,director,writer,actors,plot,awards,poster,imdb_rating,tomatoes_rating,metacritic_rating,source,fetched_at
27899,96分鐘,96 MINUTES,tt34381460,96 Minutes,2025,120 min,"Action, Crime",Mandarin,Taiwan,Tzu-Hsuan Hung,"Yi-Fang Chen, Tzu-Hsuan Hung, Wan-Ju Yang","Lee Lee-Zen, Po-Hung Lin, Vivian Sung",N/A,N/A,N/A,,,,omdb,2025-10-27 00:42:20
