gov_id,week_label,week_range,amount,tickets,total_amount,total_tickets,rate,theater_count,fetch_date
26439,2025W43,2025-08-11~2025-08-17,17600.0,80.0,61158996.0,234210,0.0,1,2025-10-28
26439,2025W43,2025-08-18~2025-08-24,,,61158996.0,234210,-1.0,0,2025-10-28
26439,2025W43,2025-08-25~2025-08-31,,,61158996.0,234210,0.0,0,2025-10-28
26439,2025W43,2025-09-01~2025-09-07,47200.0,208.0,61206196.0,234418,0.0,2,2025-10-28
26439,2025W43,2025-09-08~2025-09-14,,,61206196.0,234418,-1.0,0,2025-10-28
26439,2025W43,2025-09-15~2025-09-21,,,61206196.0,234418,0.0,0,2025-10-28
26439,2025W43,2025-09-22~2025-09-28,,,61206196.0,234418,0.0,0,2025-10-28
26439,2025W43,2025-09-29~2025-10-05,,,61206196.0,234418,0.0,0,2025-10-28
26439,2025W43,2025-10-06~2025-10-12,,,61206196.0,234418,0.0,0,2025-10-28
26439,2025W43,2025-10-13~2025-10-19,6900.0,30.0,61213096.0,234448,0.0,1,2025-10-28
