gov_id,week_range,amount,tickets,total_amount,total_tickets,rate,theater_count,fetch_date
31037,2025-09-29~2025-10-05,700050.0,2859,700050.0,2859,0.0,62,2025-10-28
31037,2025-10-06~2025-10-12,524963.0,2175,1225013.0,5034,-0.25010642096993074,62,2025-10-28
31037,2025-10-13~2025-10-19,36739.0,169,1261752.0,5203,-0.9300160201766601,27,2025-10-28
