gov_id,week_label,week_range,amount,tickets,total_amount,total_tickets,rate,theater_count,fetch_date
31809,2025W43,2025-09-22~2025-09-28,590340.0,2431,590340.0,2431,0.0,48,2025-10-28
31809,2025W43,2025-09-29~2025-10-05,535405.0,2215,1125745.0,4646,-0.09305654368668903,48,2025-10-28
31809,2025W43,2025-10-06~2025-10-12,69898.0,284,1195643.0,4930,-0.8694483615207179,35,2025-10-28
31809,2025W43,2025-10-13~2025-10-19,3530.0,14,1199173.0,4944,-0.9494978397092907,2,2025-10-28
