gov_id,week_label,week_range,amount,tickets,total_amount,total_tickets,rate,theater_count,fetch_date
16264,2025W42,2021-09-20~2021-09-26,,,12800173.0,44635,0.0,0,2025-10-28
16264,2025W42,2021-09-27~2021-10-03,,,12800173.0,44635,0.0,0,2025-10-28
16264,2025W42,2021-10-04~2021-10-10,,,12800173.0,44635,0.0,0,2025-10-28
16264,2025W42,2021-10-11~2021-10-17,,,12800173.0,44635,0.0,0,2025-10-28
16264,2025W42,2021-10-18~2021-10-24,,,12800173.0,44635,0.0,0,2025-10-28
16264,2025W42,2021-10-25~2021-10-31,,,12800173.0,44635,0.0,0,2025-10-28
16264,2025W42,2021-11-01~2021-11-07,,,12800173.0,44635,0.0,0,2025-10-28
16264,2025W42,2021-11-08~2021-11-14,,,12800173.0,44635,0.0,0,2025-10-28
16264,2025W42,2021-11-15~2021-11-21,,,12800173.0,44635,0.0,0,2025-10-28
16264,2025W42,2021-11-22~2021-11-28,,,12800173.0,44635,0.0,0,2025-10-28
16264,2025W42,2021-11-29~2021-12-05,,,12800173.0,44635,0.0,0,2025-10-28
16264,2025W42,2021-12-06~2021-12-12,,,12800173.0,44635,0.0,0,2025-10-28
16264,2025W42,2021-12-13~2021-12-19,,,12800173.0,44635,0.0,0,2025-10-28
16264,2025W42,2021-12-20~2021-12-26,,,12800173.0,44635,0.0,0,2025-10-28
16264,2025W42,2021-12-27~2022-01-02,,,12800173.0,44635,0.0,0,2025-10-28
16264,2025W42,2022-01-03~2022-01-09,,,12800173.0,44635,0.0,0,2025-10-28
16264,2025W42,2022-01-10~2022-01-16,,,12800173.0,44635,0.0,0,2025-10-28
16264,2025W42,2022-01-17~2022-01-23,,,12800173.0,44635,0.0,0,2025-10-28
16264,2025W42,2022-01-24~2022-01-30,,,12800173.0,44635,0.0,0,2025-10-28
16264,2025W42,2022-01-31~2022-02-06,,,12800173.0,44635,0.0,0,2025-10-28
16264,2025W42,2022-02-07~2022-02-13,,,12800173.0,44635,0.0,0,2025-10-28
16264,2025W42,2022-02-14~2022-02-20,,,12800173.0,44635,0.0,0,2025-10-28
16264,2025W42,2022-02-21~2022-02-27,,,12800173.0,44635,0.0,0,2025-10-28
16264,2025W42,2022-02-28~2022-03-06,,,12800173.0,44635,0.0,0,2025-10-28
16264,2025W42,2022-03-07~2022-03-13,,,12800173.0,44635,0.0,0,2025-10-28
16264,2025W42,2022-03-14~2022-03-20,,,12800173.0,44635,0.0,0,2025-10-28
16264,2025W42,2022-03-21~2022-03-27,,,12800173.0,44635,0.0,0,2025-10-28
16264,2025W42,2022-03-28~2022-04-03,,,12800173.0,44635,0.0,0,2025-10-28
16264,2025W42,2022-04-04~2022-04-10,,,12800173.0,44635,0.0,0,2025-10-28
16264,2025W42,2022-04-11~2022-04-17,,,12800173.0,44635,0.0,0,2025-10-28
16264,2025W42,2022-04-18~2022-04-24,,,12800173.0,44635,0.0,0,2025-10-28
16264,2025W42,2022-04-25~2022-05-01,,,12800173.0,44635,0.0,0,2025-10-28
16264,2025W42,2022-05-02~2022-05-08,,,12800173.0,44635,0.0,0,2025-10-28
