gov_id,week_range,amount,tickets,total_amount,total_tickets,rate,theater_count,fetch_date
24086,2023-04-17~2023-04-23,105158.0,457.0,105158.0,457,0.0,8,2025-10-28
24086,2023-04-24~2023-04-30,177625.0,728.0,282783.0,1185,0.6891249358108751,8,2025-10-28
24086,2023-05-01~2023-05-07,81850.0,329.0,364633.0,1514,-0.5391977480647432,6,2025-10-28
24086,2023-05-08~2023-05-14,16450.0,65.0,381083.0,1579,-0.7990226023213195,4,2025-10-28
24086,2023-05-15~2023-05-21,12650.0,52.0,393733.0,1631,-0.23100303951367782,4,2025-10-28
24086,2023-05-22~2023-05-28,2400.0,10.0,396133.0,1641,-0.8102766798418972,3,2025-10-28
24086,2023-05-29~2023-06-04,2500.0,10.0,398633.0,1651,0.041666666666666664,1,2025-10-28
24086,2023-06-05~2023-06-11,,,398633.0,1651,-1.0,0,2025-10-28
24086,2023-06-12~2023-06-18,,,398633.0,1651,0.0,0,2025-10-28
24086,2023-06-19~2023-06-25,,,398633.0,1651,0.0,0,2025-10-28
24086,2023-06-26~2023-07-02,,,398633.0,1651,0.0,0,2025-10-28
24086,2023-07-03~2023-07-09,,,398633.0,1651,0.0,0,2025-10-28
24086,2023-07-10~2023-07-16,,,398633.0,1651,0.0,0,2025-10-28
24086,2023-07-17~2023-07-23,,,398633.0,1651,0.0,0,2025-10-28
24086,2023-07-24~2023-07-30,,,398633.0,1651,0.0,0,2025-10-28
24086,2023-07-31~2023-08-06,,,398633.0,1651,0.0,0,2025-10-28
24086,2023-08-07~2023-08-13,,,398633.0,1651,0.0,0,2025-10-28
24086,2023-08-14~2023-08-20,,,398633.0,1651,0.0,0,2025-10-28
24086,2023-08-21~2023-08-27,,,398633.0,1651,0.0,0,2025-10-28
24086,2023-08-28~2023-09-03,,,398633.0,1651,0.0,0,2025-10-28
24086,2023-09-04~2023-09-10,,,398633.0,1651,0.0,0,2025-10-28
24086,2023-09-11~2023-09-17,,,398633.0,1651,0.0,0,2025-10-28
24086,2023-09-18~2023-09-24,,,398633.0,1651,0.0,0,2025-10-28
24086,2023-09-25~2023-10-01,,,398633.0,1651,0.0,0,2025-10-28
