gov_id,week_range,amount,tickets,total_amount,total_tickets,rate,theater_count,fetch_date
31654,2025-09-08~2025-09-14,2985943.0,10722,2985943.0,10722,0.0,67,2025-10-29
31654,2025-09-15~2025-09-21,2179430.0,7918,5165373.0,18640,-0.27010328060515554,67,2025-10-29
31654,2025-09-22~2025-09-28,1139675.0,4158,6305048.0,22798,-0.47707657506779294,64,2025-10-29
31654,2025-09-29~2025-10-05,740455.0,2647,7045503.0,25445,-0.3502928466448768,40,2025-10-29
31654,2025-10-06~2025-10-12,247880.0,863,7293383.0,26308,-0.6652328635771249,21,2025-10-29
31654,2025-10-13~2025-10-19,59482.0,205,7352865.0,26513,-0.7600371147329353,8,2025-10-29
31654,2025-10-20~2025-10-26,25598.0,97,7378463.0,26610,-0.569651323089338,6,2025-10-29
