gov_id,official_release_date,week_range,amount,tickets,total_amount,total_tickets,rate,theater_count,fetch_date
31863,2025-09-29,2025-09-29~2025-10-05,5279145.0,19274,5279145.0,19274,0.0,98,2025-11-11
31863,2025-09-29,2025-10-06~2025-10-12,3710807.0,13890,8989952.0,33164,-0.29708181912033105,98,2025-11-11
31863,2025-09-29,2025-10-13~2025-10-19,1015462.0,3796,10005414.0,36960,-0.7263500904250747,97,2025-11-11
31863,2025-09-29,2025-10-20~2025-10-26,423896.0,1575,10429310.0,38535,-0.5825584807703291,82,2025-11-11
31863,2025-09-29,2025-10-27~2025-11-02,345257.0,1341,10774567.0,39876,-0.18551484326344198,36,2025-11-11
31863,2025-09-29,2025-11-03~2025-11-09,23220.0,92,10797787.0,39968,-0.9327457517153889,20,2025-11-11
