gov_id,official_release_date,week_range,amount,tickets,total_amount,total_tickets,rate,theater_count,fetch_date
32116,2025-10-09,2025-10-06~2025-10-12,1009490.0,3151,1009490.0,3151,0.0,10,2025-11-05
32116,2025-10-09,2025-10-13~2025-10-19,460695.0,1632,1470185.0,4783,-0.5436358953530991,10,2025-11-05
32116,2025-10-09,2025-10-20~2025-10-26,181873.0,648,1652058.0,5431,-0.6052203735660252,10,2025-11-05
32116,2025-10-09,2025-10-27~2025-11-02,33202.0,122,1685260.0,5553,-0.8174440406217526,8,2025-11-05
