gov_id,official_release_date,week_range,amount,tickets,total_amount,total_tickets,rate,theater_count,fetch_date
31760,2025-09-12,2025-09-08~2025-09-14,645419.0,2549,645419.0,2549,0.0,67,2025-10-29
31760,2025-09-12,2025-09-15~2025-09-21,475081.0,1915,1120500.0,4464,-0.26391847776405714,67,2025-10-29
31760,2025-09-12,2025-09-22~2025-09-28,34679.0,161,1155179.0,4625,-0.9270040266817658,29,2025-10-29
31760,2025-09-12,2025-09-29~2025-10-05,4800.0,23,1159979.0,4648,-0.8615877043744052,3,2025-10-29
31760,2025-09-12,2025-10-06~2025-10-12,590.0,3,1160569.0,4651,-0.8770833333333333,1,2025-10-29
