gov_id,official_release_date,week_range,amount,tickets,total_amount,total_tickets,rate,theater_count,fetch_date
30062,2025-10-09,2025-10-06~2025-10-12,263012.0,1021,263012.0,1021,0.0,52,2025-11-03
30062,2025-10-09,2025-10-13~2025-10-19,127988.0,523,391000.0,1544,-0.5133758155521421,51,2025-11-03
30062,2025-10-09,2025-10-20~2025-10-26,8685.0,35,399685.0,1579,-0.9321420758196081,7,2025-11-03
30062,2025-10-09,2025-10-27~2025-11-02,2000.0,9,401685.0,1588,-0.7697179044329303,1,2025-11-03
