gov_id,official_release_date,week_range,amount,tickets,total_amount,total_tickets,rate,theater_count,fetch_date
31745,2025-09-26,2025-09-22~2025-09-28,557642.0,2071,557642.0,2071,0.0,51,2025-10-29
31745,2025-09-26,2025-09-29~2025-10-05,537443.0,2014,1095085.0,4085,-0.03622216404072864,51,2025-10-29
31745,2025-09-26,2025-10-06~2025-10-12,100195.0,372,1195280.0,4457,-0.8135709275216162,22,2025-10-29
31745,2025-09-26,2025-10-13~2025-10-19,8980.0,39,1204260.0,4496,-0.9103747692000599,2,2025-10-29
31745,2025-09-26,2025-10-20~2025-10-26,2110.0,9,1206370.0,4505,-0.765033407572383,1,2025-10-29
