gov_id,official_release_date,week_range,amount,tickets,total_amount,total_tickets,rate,theater_count,fetch_date
31308,2025-08-29,2025-08-25~2025-08-31,512117.0,1977,512117.0,1977,0.0,38,2025-11-11
31308,2025-08-29,2025-09-01~2025-09-07,232244.0,915,744361.0,2892,-0.54650206886317,39,2025-11-11
31308,2025-08-29,2025-09-08~2025-09-14,32543.0,132,776904.0,3024,-0.8598758202580045,15,2025-11-11
31308,2025-08-29,2025-09-15~2025-09-21,5750.0,26,782654.0,3050,-0.8233106966167839,4,2025-11-11
31308,2025-08-29,2025-09-22~2025-09-28,2960.0,12,785614.0,3062,-0.4852173913043478,1,2025-11-11
31308,2025-08-29,2025-09-29~2025-10-05,2060.0,8,787674.0,3070,-0.30405405405405406,1,2025-11-11
