gov_id,official_release_date,week_range,amount,tickets,total_amount,total_tickets,rate,theater_count,fetch_date
31412,2025-08-01,2025-07-28~2025-08-03,1389495.0,5254,1389495.0,5254,0.0,45,2025-11-11
31412,2025-08-01,2025-08-04~2025-08-10,1506782.0,5706,2896277.0,10960,0.08440980356172566,45,2025-11-11
31412,2025-08-01,2025-08-11~2025-08-17,438190.0,1673,3334467.0,12633,-0.7091881904615266,41,2025-11-11
31412,2025-08-01,2025-08-18~2025-08-24,65962.0,253,3400429.0,12886,-0.8494671261324996,20,2025-11-11
31412,2025-08-01,2025-08-25~2025-08-31,730.0,3,3401159.0,12889,-0.9889330220429945,1,2025-11-11
