gov_id,week_range,amount,tickets,total_amount,total_tickets,rate,theater_count,fetch_date
31679,2025-08-25~2025-08-31,1326395.0,5057.0,1326395.0,5057,0.0,73,2025-10-28
31679,2025-09-01~2025-09-07,1019841.0,3998.0,2346236.0,9055,-0.2311181812356048,72,2025-10-28
31679,2025-09-08~2025-09-14,270382.0,1041.0,2616618.0,10096,-0.734878280045615,42,2025-10-28
31679,2025-09-15~2025-09-21,84170.0,315.0,2700788.0,10411,-0.6886996915475142,13,2025-10-28
31679,2025-09-22~2025-09-28,12357.0,49.0,2713145.0,10460,-0.8531899726743495,6,2025-10-28
31679,2025-09-29~2025-10-05,,,2713145.0,10460,-1.0,0,2025-10-28
31679,2025-10-06~2025-10-12,,,2713145.0,10460,0.0,0,2025-10-28
31679,2025-10-13~2025-10-19,11730.0,51.0,2724875.0,10511,0.0,1,2025-10-28
