gov_id,official_release_date,week_range,amount,tickets,total_amount,total_tickets,rate,theater_count,fetch_date
23322,2022-12-14,2023-11-06~2023-11-12,,,747055409.0,2239300,0.0,0,2025-10-29
23322,2022-12-14,2023-11-13~2023-11-19,,,747055409.0,2239300,0.0,0,2025-10-29
23322,2022-12-14,2023-11-20~2023-11-26,,,747055409.0,2239300,0.0,0,2025-10-29
23322,2022-12-14,2023-11-27~2023-12-03,,,747055409.0,2239300,0.0,0,2025-10-29
23322,2022-12-14,2023-12-04~2023-12-10,,,747055409.0,2239300,0.0,0,2025-10-29
23322,2022-12-14,2023-12-11~2023-12-17,,,747055409.0,2239300,0.0,0,2025-10-29
23322,2022-12-14,2023-12-18~2023-12-24,,,747055409.0,2239300,0.0,0,2025-10-29
23322,2022-12-14,2023-12-25~2023-12-31,,,747055409.0,2239300,0.0,0,2025-10-29
23322,2022-12-14,2024-01-01~2024-01-07,,,747055409.0,2239300,0.0,0,2025-10-29
23322,2022-12-14,2024-01-08~2024-01-14,,,747055409.0,2239300,0.0,0,2025-10-29
23322,2022-12-14,2024-01-15~2024-01-21,,,747055409.0,2239300,0.0,0,2025-10-29
23322,2022-12-14,2024-01-22~2024-01-28,,,747055409.0,2239300,0.0,0,2025-10-29
23322,2022-12-14,2024-01-29~2024-02-04,,,747055409.0,2239300,0.0,0,2025-10-29
23322,2022-12-14,2024-02-05~2024-02-11,,,747055409.0,2239300,0.0,0,2025-10-29
23322,2022-12-14,2024-02-12~2024-02-18,,,747055409.0,2239300,0.0,0,2025-10-29
23322,2022-12-14,2024-02-19~2024-02-25,,,747055409.0,2239300,0.0,0,2025-10-29
23322,2022-12-14,2024-02-26~2024-03-03,,,747055409.0,2239300,0.0,0,2025-10-29
23322,2022-12-14,2024-03-04~2024-03-10,,,747055409.0,2239300,0.0,0,2025-10-29
23322,2022-12-14,2024-03-11~2024-03-17,,,747055409.0,2239300,0.0,0,2025-10-29
23322,2022-12-14,2024-03-18~2024-03-24,,,747055409.0,2239300,0.0,0,2025-10-29
23322,2022-12-14,2024-03-25~2024-03-31,,,747055409.0,2239300,0.0,0,2025-10-29
23322,2022-12-14,2024-04-01~2024-04-07,,,747055409.0,2239300,0.0,0,2025-10-29
23322,2022-12-14,2024-04-08~2024-04-14,,,747055409.0,2239300,0.0,0,2025-10-29
23322,2022-12-14,2024-04-15~2024-04-21,,,747055409.0,2239300,0.0,0,2025-10-29
23322,2022-12-14,2024-04-22~2024-04-28,,,747055409.0,2239300,0.0,0,2025-10-29
23322,2022-12-14,2024-04-29~2024-05-05,,,747055409.0,2239300,0.0,0,2025-10-29
23322,2022-12-14,2024-05-06~2024-05-12,,,747055409.0,2239300,0.0,0,2025-10-29
23322,2022-12-14,2024-05-13~2024-05-19,,,747055409.0,2239300,0.0,0,2025-10-29
23322,2022-12-14,2024-05-20~2024-05-26,,,747055409.0,2239300,0.0,0,2025-10-29
23322,2022-12-14,2024-05-27~2024-06-02,,,747055409.0,2239300,0.0,0,2025-10-29
23322,2022-12-14,2024-06-03~2024-06-09,,,747055409.0,2239300,0.0,0,2025-10-29
23322,2022-12-14,2024-06-10~2024-06-16,,,747055409.0,2239300,0.0,0,2025-10-29
23322,2022-12-14,2024-06-17~2024-06-23,,,747055409.0,2239300,0.0,0,2025-10-29
23322,2022-12-14,2024-06-24~2024-06-30,,,747055409.0,2239300,0.0,0,2025-10-29
23322,2022-12-14,2024-07-01~2024-07-07,,,747055409.0,2239300,0.0,0,2025-10-29
23322,2022-12-14,2024-07-08~2024-07-14,,,747055409.0,2239300,0.0,0,2025-10-29
23322,2022-12-14,2024-07-15~2024-07-21,,,747055409.0,2239300,0.0,0,2025-10-29
23322,2022-12-14,2024-07-22~2024-07-28,,,747055409.0,2239300,0.0,0,2025-10-29
23322,2022-12-14,2024-07-29~2024-08-04,,,747055409.0,2239300,0.0,0,2025-10-29
23322,2022-12-14,2024-08-05~2024-08-11,,,747055409.0,2239300,0.0,0,2025-10-29
23322,2022-12-14,2024-08-12~2024-08-18,,,747055409.0,2239300,0.0,0,2025-10-29
23322,2022-12-14,2024-08-19~2024-08-25,,,747055409.0,2239300,0.0,0,2025-10-29
23322,2022-12-14,2024-08-26~2024-09-01,,,747055409.0,2239300,0.0,0,2025-10-29
