gov_id,official_release_date,week_range,amount,tickets,total_amount,total_tickets,rate,theater_count,fetch_date
29696,2025-07-19,2025-07-14~2025-07-20,19330.0,77.0,19330.0,77,0.0,1,2025-11-11
29696,2025-07-19,2025-07-21~2025-07-27,,,19330.0,77,-1.0,0,2025-11-11
29696,2025-07-19,2025-07-28~2025-08-03,16445.0,68.0,35775.0,145,0.0,5,2025-11-11
29696,2025-07-19,2025-08-04~2025-08-10,26465.0,102.0,62240.0,247,0.6093037397385224,5,2025-11-11
29696,2025-07-19,2025-08-11~2025-08-17,2430.0,9.0,64670.0,256,-0.9081806159078027,2,2025-11-11
29696,2025-07-19,2025-08-18~2025-08-24,,,64670.0,256,-1.0,0,2025-11-11
29696,2025-07-19,2025-08-25~2025-08-31,,,64670.0,256,0.0,0,2025-11-11
29696,2025-07-19,2025-09-01~2025-09-07,,,64670.0,256,0.0,0,2025-11-11
29696,2025-07-19,2025-09-08~2025-09-14,230.0,1.0,64900.0,257,0.0,1,2025-11-11
