gov_id,title_zh,release_round,is_re_release,official_release_date,release_start,release_end,release_days,total_weeks,active_weeks,total_amount,total_tickets,avg_amount_per_week,avg_tickets_per_week,peak_amount,peak_amount_week,peak_theater_count,avg_theater_count,second_week_amount_growth_rate,,decline_rate_mean,decline_rate_last,is_long_tail,status,release_initial_date,update_at,momentum_score,promotion_urgency_score,early_decline_weeks,long_tail_weeks,momentum_status,promotion_level,avg_ticket_price
30717,馴龍高手,1,FALSE,2025/6/7,2025/6/2,2025/10/26,147,21,21,131968858,438671,6284231.33,20889.1,36493327,2025-06-16~2025-06-22,95,37.05,6.902,,2.113,7.589,TRUE,上映中,2025/6/2,2025/10/31 03:06,2.472,0.73,0,3,成長中,正常,300.84
30738,星際寶貝：史迪奇,1,FALSE,2025/5/22,2025/5/19,2025/10/19,154,22,21,105649551,390110,5030931,18576.67,31225707,2025-05-26~2025-06-01,95,35.43,-0.4,,-0.217,-0.696,TRUE,上映中,2025/5/19,2025/10/31 03:06,-0.626,6.57,1,3,衰退,注意,270.82
30739,不可能的任務：最終清算,1,FALSE,2025/5/17,2025/5/12,2025/10/26,168,24,24,453181690,1465558,18882570.42,61064.92,132919944,2025-05-19~2025-05-25,95,43.54,-0.474,,-0.167,-0.442,TRUE,上映中,2025/5/12,2025/10/31 03:06,-0.465,2.85,2,3,衰退,正常,309.22
30808,滿血復活,1,FALSE,2025/5/27,2025/5/26,2025/8/17,84,12,11,5660743,21634,514613,1966.73,2768630,2025-05-26~2025-06-01,82,26.09,-0.369,,-0.071,-0.673,TRUE,下檔,2025/5/26,2025/10/31 03:06,-0.6,6.27,1,2,衰退,注意,261.66
30808,滿血復活,2,TRUE,2025/5/27,2025/10/6,2025/10/26,21,3,2,29603,105,14801.5,52.5,19160,2025-10-20~2025-10-26,1,1,0.835,,0,0,FALSE,上映中,2025/5/26,2025/10/31 03:06,0,0,0,2,穩定,正常,281.93
30809,名偵探柯南 獨眼的殘像,1,FALSE,2025/6/25,2025/6/23,2025/10/26,126,18,18,214891009,781438,11938389.39,43413.22,71677101,2025-06-23~2025-06-29,97,49.56,-0.433,,-0.085,-0.489,TRUE,上映中,2025/6/23,2025/10/31 03:06,1.602,2.69,1,2,成長中,正常,274.99
30863,我家妹妹不准嫁,1,FALSE,2025/6/6,2025/6/2,2025/6/29,28,4,4,1303617,5179,325904.25,1294.75,616591,2025-06-02~2025-06-08,22,18.25,-0.751,,-0.356,-0.73,FALSE,下檔,2025/6/2,2025/10/31 03:06,-0.804,8.3,3,2,衰退,需行動,251.71
30864,世界就是這樣結束的,1,FALSE,2025/10/9,2025/10/6,2025/10/26,21,3,3,349058,1348,116352.67,449.33,187235,2025-10-13~2025-10-19,16,12.33,-0.235,,-0.181,-0.883,FALSE,上映中,2025/10/6,2025/10/31 03:06,-0.843,0,1,2,衰退,正常,258.95
30960,28年毀滅倒數,1,FALSE,2025/6/17,2025/6/16,2025/8/17,63,9,9,20715296,74776,2301699.56,8308.44,12155308,2025-06-16~2025-06-22,95,43.78,-0.589,,-0.577,-0.497,FALSE,下檔,2025/6/16,2025/10/31 03:06,-0.817,8.98,8,1,衰退,需行動,277.03
30960,28年毀滅倒數,2,TRUE,2025/6/17,2025/9/15,2025/10/12,28,4,4,114850,939,28712.5,234.75,51875,2025-09-29~2025-10-05,2,1.75,2.213,,0.543,-0.618,FALSE,下檔,2025/6/16,2025/10/31 03:06,-0.397,3.74,1,2,衰退,注意,122.31
gov_id,title_zh,release_round,is_re_release,official_release_date,release_start,release_end,release_days,total_weeks,active_weeks,total_amount,total_tickets,avg_amount_per_week,avg_tickets_per_week,peak_amount,peak_amount_week,peak_theater_count,avg_theater_count,second_week_amount_growth_rate,momentum_3w,decline_rate_mean,decline_rate_last,is_long_tail,status,release_initial_date,update_at,momentum_score,promotion_urgency_score,early_decline_weeks,long_tail_weeks,momentum_status,promotion_level,avg_ticket_price
31027,F1電影,1,FALSE,2025/6/24,2025/6/23,2025/10/26,126,18,18,570331117,1753849,31685062.06,97436.06,96016586,2025-06-30~2025-07-06,95,75.61,0.102,,-0.226,-0.2,TRUE,上映中,2025/6/23,2025/10/31 03:06,-0.607,6.25,16,6,衰退,注意,325.19
31027,F1電影,1,FALSE,2025/6/24,2025/6/23,2025/11/2,133,19,19,570415385,1754120,30021862.37,92322.11,96016586,2025-06-30~2025-07-06,95,72.42,0.102,-0.037,-0.257,-0.826,TRUE,上映中,2025/6/23,2025/11/3 01:45,-0.861,8.91,17,6,衰退,需行動,325.19
31037,暗影部隊,1,FALSE,2025/10/3,2025/9/29,2025/10/26,28,4,4,1264202,5214,316050.5,1303.5,700050,2025-09-29~2025-10-05,62,38.5,-0.679,,-0.528,-0.933,FALSE,上映中,2025/9/29,2025/10/31 03:06,-0.995,9.94,3,2,衰退,需行動,242.46
31082,地球特派員,1,FALSE,2025/7/2,2025/6/30,2025/10/26,119,17,17,36548947,141176,2149938.06,8304.47,12229929,2025-07-14~2025-07-20,91,33.24,142.587,,11.603,0.055,TRUE,上映中,2025/6/30,2025/10/31 03:06,-0.782,6.71,0,2,衰退,注意,258.89
31123,侏羅紀世界：重生,1,FALSE,2025/7/1,2025/6/30,2025/10/26,119,17,17,299122893,1055684,17595464.29,62099.06,109792561,2025-06-30~2025-07-06,94,49.82,-0.35,,-0.25,-0.243,TRUE,上映中,2025/6/30,2025/10/31 03:06,-0.403,1.68,2,2,衰退,正常,283.35
31128,窒友梅根 2.0,1,FALSE,2025/6/27,2025/6/23,2025/8/17,56,8,8,12288830,45709,1536103.75,5713.62,4992761,2025-06-23~2025-06-29,90,43.25,-0.583,,-0.489,-0.396,FALSE,下檔,2025/6/23,2025/10/31 03:06,-0.798,8.68,7,2,衰退,需行動,268.85
31128,窒友梅根 2.0,2,TRUE,2025/6/27,2025/9/8,2025/10/12,35,5,5,87265,808,17453,161.6,40305,2025-09-15~2025-09-21,2,1.4,1.259,,-0.12,-0.675,FALSE,下檔,2025/6/23,2025/10/31 03:06,-0.903,9.1,3,2,衰退,需行動,108
31158,黑白線人,1,FALSE,2025/9/5,2025/9/1,2025/10/5,35,5,5,1129371,4286,225874.2,857.2,503703,2025-09-08~2025-09-14,38,23.6,-0.538,,-0.481,-0.876,FALSE,下檔,2025/9/1,2025/10/31 03:06,-0.986,9.91,3,2,衰退,需行動,263.5
31159,皇家保姆亞瑟,1,FALSE,2025/10/3,2025/9/29,2025/10/26,28,4,4,164835,644,41208.75,161,83803,2025-09-29~2025-10-05,18,11.25,-0.661,,-0.303,-0.122,FALSE,上映中,2025/9/29,2025/10/31 03:06,-0.895,8.68,3,2,衰退,需行動,255.95
31186,超人,1,FALSE,2025/7/8,2025/7/7,2025/10/26,112,16,15,87892320,299708,5859488,19980.53,39777558,2025-07-07~2025-07-13,95,39.07,-0.4,,-0.406,-0.235,TRUE,上映中,2025/7/7,2025/10/31 03:06,-0.747,6.27,2,2,衰退,注意,293.26
31190,電影哆啦A夢：大雄的繪畫世界物語,1,FALSE,2025/7/18,2025/7/14,2025/10/26,105,15,15,58216480,225874,3881098.67,15058.27,13994814,2025-07-21~2025-07-27,86,45.47,-0.534,,-0.213,0.973,TRUE,上映中,2025/7/14,2025/10/31 03:06,-0.515,4.98,0,3,衰退,注意,257.74
31191,病毒,1,FALSE,2025/9/19,2025/9/15,2025/10/12,28,4,4,783935,3211,195983.75,802.75,489419,2025-09-15~2025-09-21,68,40.75,-0.768,,-0.584,-0.988,FALSE,下檔,2025/9/15,2025/10/31 03:06,-0.999,9.99,3,2,衰退,需行動,244.14
31201,壞蛋聯盟 2,1,FALSE,2025/7/26,2025/7/21,2025/10/26,98,14,13,17427317,67838,1340562.85,5218.31,5426184,2025-08-04~2025-08-10,91,33.08,28.322,,7.89,1.541,TRUE,上映中,2025/7/21,2025/10/31 03:06,18.227,0,0,3,成長中,正常,256.9
31251,藍色小精靈大電影,1,FALSE,2025/7/18,2025/7/14,2025/9/7,56,8,8,4127052,16157,515881.5,2019.62,1578156,2025-07-14~2025-07-20,82,36.38,-0.612,,-0.248,-0.917,FALSE,下檔,2025/7/14,2025/10/31 03:06,-0.807,8.8,1,2,衰退,需行動,255.43
31251,藍色小精靈大電影,2,TRUE,2025/7/18,2025/10/6,2025/10/26,21,3,3,22575,301,7525,100.33,11250,2025-10-06~2025-10-12,1,1,-0.467,,-0.193,-0.112,FALSE,上映中,2025/7/14,2025/10/31 03:06,-0.527,0,2,2,衰退,正常,75
31301,我在荒野做了一場夢,1,FALSE,2025/8/22,2025/8/18,2025/10/26,70,10,10,3383203,13954,338320.3,1395.4,611002,2025-08-25~2025-08-31,23,12.8,-0.527,,-0.197,-0.475,FALSE,上映中,2025/8/18,2025/10/31 03:06,-0.596,6.61,8,6,衰退,注意,242.45
31305,世紀編舞大師,1,FALSE,2025/9/5,2025/9/1,2025/10/26,56,8,8,247806,1185,30975.75,148.12,107319,2025-09-08~2025-09-14,12,4.62,-0.237,,-0.142,0.307,FALSE,上映中,2025/9/1,2025/10/31 03:06,-0.654,4.99,0,2,衰退,注意,209.12
31329,全知讀者視角,1,FALSE,2025/7/21,2025/7/21,2025/10/26,98,14,13,78361652,285027,6027819.38,21925.15,30799172,2025-07-21~2025-07-27,96,44.38,-0.232,,-0.192,2.688,TRUE,上映中,2025/7/21,2025/10/31 03:06,3.646,0,0,2,成長中,正常,274.93
31352,驚奇4超人：第一步,1,FALSE,2025/7/23,2025/7/21,2025/9/28,70,10,10,70670296,238372,7067029.6,23837.2,37314335,2025-07-21~2025-07-27,93,50.3,-0.61,,11.841,123.591,FALSE,下檔,2025/7/21,2025/10/31 03:06,1.467,0,0,2,成長中,正常,296.47
31355,電影蠟筆小新：超華麗！灼熱的春日部舞者們,1,FALSE,2025/8/22,2025/8/18,2025/10/26,70,10,10,50426337,190739,5042633.7,19073.9,21110142,2025-08-25~2025-08-31,86,61.3,-0.429,,-0.26,0.243,FALSE,上映中,2025/8/18,2025/10/31 03:06,-0.556,6.49,0,2,衰退,注意,264.37
31364,凶器,1,FALSE,2025/8/8,2025/8/4,2025/10/19,77,11,11,25156397,90478,2286945.18,8225.27,10192343,2025-08-11~2025-08-17,82,35.64,9.236,,1.658,-0.47,TRUE,上映中,2025/8/4,2025/10/31 03:06,-0.686,6.81,9,2,衰退,注意,278.04
31365,劇場版「鬼滅之刃」無限城篇 第一章 猗窩座再襲,1,FALSE,2025/8/6,2025/8/4,2025/10/26,84,12,12,825089308,2572681,68757442.33,214390.08,233117423,2025-08-11~2025-08-17,98,95,-0.057,,-0.222,-0.075,TRUE,上映中,2025/8/4,2025/10/31 03:06,-0.403,3.89,10,3,衰退,注意,320.71
31402,天作之合,1,FALSE,2025/8/23,2025/8/18,2025/10/26,70,10,10,12721273,46032,1272127.3,4603.2,4523100,2025-09-01~2025-09-07,88,38.8,14.87,,5.074,-0.6,FALSE,上映中,2025/8/18,2025/10/31 03:06,-0.893,9.05,7,2,衰退,需行動,276.36
31474,角頭－鬥陣欸,1,FALSE,2025/8/21,2025/8/18,2025/10/26,70,10,10,188415643,687768,18841564.3,68776.8,77145573,2025-08-18~2025-08-24,96,70.7,-0.54,,-0.448,-0.392,FALSE,上映中,2025/8/18,2025/10/31 03:06,-0.818,8.38,9,2,衰退,需行動,273.95
31502,怪奇寶貝,1,FALSE,2025/9/5,2025/9/1,2025/10/19,49,7,6,695393,2771,115898.83,461.83,396312,2025-09-01~2025-09-07,64,26,-0.724,,-0.474,0,FALSE,上映中,2025/9/1,2025/10/31 03:06,9.929,0,0,2,成長中,正常,250.95
31507,一兆$遊戲　劇場版,1,FALSE,2025/8/15,2025/8/11,2025/10/26,77,11,10,1590048,6283,159004.8,628.3,718276,2025-08-11~2025-08-17,24,9.2,-0.677,,-0.249,0.903,TRUE,上映中,2025/8/11,2025/10/31 03:06,7,0,0,2,成長中,正常,253.07
31520,龍之心-靈界探訪記-,1,FALSE,2025/8/30,2025/8/25,2025/10/26,63,9,9,4830356,21294,536706.22,2366,1463221,2025-09-15~2025-09-21,25,14.11,0.752,,1.185,-0.629,FALSE,上映中,2025/8/25,2025/10/31 03:06,-0.888,9.05,5,3,衰退,需行動,226.84
31523,樂來越愛你,1,FALSE,2025/9/12,2025/9/8,2025/10/26,49,7,7,4777799,13529,682542.71,1932.71,2172733,2025-09-08~2025-09-14,28,14.14,-0.631,,-0.475,-0.427,FALSE,上映中,2025/9/8,2025/10/31 03:06,-0.812,8.75,6,2,衰退,需行動,353.15
31531,詭鄉,1,FALSE,2025/9/19,2025/9/15,2025/10/19,35,5,5,2823458,10547,564691.6,2109.4,1300019,2025-09-15~2025-09-21,60,39.2,-0.65,,1.04,0.102,FALSE,上映中,2025/9/15,2025/10/31 03:06,-0.899,9.21,0,2,衰退,需行動,267.7
31541,熱烈,1,FALSE,2025/9/13,2025/9/8,2025/10/26,49,7,7,2262667,8836,323238.14,1262.29,764525,2025-09-22~2025-09-28,7,5.71,-0.952,,1.848,-0.482,FALSE,上映中,2025/9/8,2025/10/31 03:06,-0.811,8.23,4,2,衰退,需行動,256.07
31547,辣媽辣妹2,1,FALSE,2025/8/18,2025/8/18,2025/10/12,56,8,8,9606265,35550,1200783.12,4443.75,3796318,2025-08-18~2025-08-24,81,41.88,-0.024,,-0.488,-0.949,FALSE,下檔,2025/8/18,2025/10/31 03:06,-0.974,9.84,7,2,衰退,需行動,270.22
31570,無名指,1,FALSE,2025/9/19,2025/9/15,2025/10/26,42,6,5,899357,3740,179871.4,748,420162,2025-09-15~2025-09-21,60,29.8,-0.748,,0.025,0.059,FALSE,上映中,2025/9/15,2025/10/31 03:06,-0.187,4.59,0,2,穩定,注意,240.47
31596,厲陰宅：最終聖事,1,FALSE,2025/9/3,2025/9/1,2025/10/26,56,8,8,61400959,208816,7675119.88,26102,21578472,2025-09-01~2025-09-07,92,70.62,-0.323,,-0.421,-0.606,FALSE,上映中,2025/9/1,2025/10/31 03:06,-0.896,9.05,7,2,衰退,需行動,294.04
31650,親愛的家人,1,FALSE,2025/9/5,2025/9/1,2025/9/21,21,3,3,223574,952,74524.67,317.33,130522,2025-09-01~2025-09-07,49,34.67,-0.7,,-0.427,-0.981,FALSE,下檔,2025/9/1,2025/10/31 03:06,-0.987,0,2,2,衰退,正常,234.85
31651,永遠在一起,1,FALSE,2025/9/26,2025/9/22,2025/10/26,35,5,5,2398633,9173,479726.6,1834.6,994676,2025-09-29~2025-10-05,61,37,-0.57,,-0.437,-0.691,FALSE,上映中,2025/9/22,2025/10/31 03:06,-0.95,9.64,3,2,衰退,需行動,261.49
31654,電影版小林家的龍女僕：害怕寂寞的龍,1,FALSE,2025/9/9,2025/9/8,2025/10/26,49,7,7,7378463,26610,1054066.14,3801.43,2985943,2025-09-08~2025-09-14,67,39,-0.374,,-0.442,-0.57,FALSE,上映中,2025/9/8,2025/10/31 03:06,-0.897,9.27,6,2,衰退,需行動,277.28
31662,淒厲人師,1,FALSE,2025/9/26,2025/9/22,2025/10/19,28,4,4,181629,737,45407.25,184.25,99931,2025-09-22~2025-09-28,17,9.25,-0.667,,-0.431,-0.535,FALSE,上映中,2025/9/22,2025/10/31 03:06,-0.983,9.78,3,2,衰退,需行動,246.44
31668,突破_三千米的泳氣,1,FALSE,2025/10/3,2025/9/29,2025/10/26,28,4,4,5661033,23453,1415258.25,5863.25,2325489,2025-09-29~2025-10-05,58,50,-0.649,,0.201,-0.534,FALSE,上映中,2025/9/29,2025/10/31 03:06,-0.761,7.38,3,2,衰退,需行動,241.38
31670,搖籃凡世,1,FALSE,2025/9/19,2025/9/15,2025/10/12,28,4,4,105506,453,26376.5,113.25,52061,2025-09-15~2025-09-21,15,9,-0.778,,-0.375,-0.98,FALSE,下檔,2025/9/15,2025/10/31 03:06,-0.981,9.85,3,2,衰退,需行動,232.91
31679,凌晨兩點的惡魔,1,FALSE,2025/8/29,2025/8/25,2025/9/28,35,5,5,2713145,10460,542629,2092,1326395,2025-08-25~2025-08-31,73,41.2,-0.67,,-0.502,-0.853,FALSE,下檔,2025/8/25,2025/10/31 03:06,-0.954,9.73,4,2,衰退,需行動,259.38
31685,劇場版 咒術迴戰 懷玉・玉折,1,FALSE,2025/9/5,2025/9/1,2025/10/26,56,8,8,30232489,104109,3779061.12,13013.62,9464676,2025-09-08~2025-09-14,86,63.38,-0.517,,-0.336,-0.28,FALSE,上映中,2025/9/1,2025/10/31 03:06,-0.797,8.47,6,3,衰退,需行動,290.39
31701,麵包超人電影版：小水滴的英雄！,1,FALSE,2025/9/6,2025/9/1,2025/10/26,56,8,8,1308160,4981,163520,622.62,623427,2025-09-08~2025-09-14,33,15.38,4.961,,2.025,-0.955,FALSE,上映中,2025/9/1,2025/10/31 03:06,-0.992,9.96,6,2,衰退,需行動,262.63
31702,光,1,FALSE,2025/10/3,2025/9/29,2025/10/26,28,4,4,137277,584,34319.25,146,59615,2025-10-06~2025-10-12,13,8.25,-0.549,,-0.396,-0.98,FALSE,上映中,2025/9/29,2025/10/31 03:06,-0.993,9.91,2,2,衰退,需行動,235.06
31704,陌路兄弟,1,FALSE,2025/9/26,2025/9/22,2025/10/26,35,5,5,225901,1040,45180.2,208,126241,2025-09-22~2025-09-28,12,7.4,-0.823,,-0.355,-0.083,FALSE,上映中,2025/9/22,2025/10/31 03:06,-0.981,9.73,4,1,衰退,需行動,217.21
31712,劇場版 歌之☆王子殿下♪ TABOO NIGHT XXXX with Double Encore (QUARTET NIGHT version),1,FALSE,2025/9/5,2025/9/1,2025/10/26,56,8,8,2056859,7695,257107.38,961.88,708575,2025-09-15~2025-09-21,16,9.25,413.23,,120.502,0.37,FALSE,上映中,2025/9/1,2025/10/31 03:06,-0.212,2.35,0,2,衰退,正常,267.3
31713,捏造：史上最惡殺人教師,1,FALSE,2025/9/19,2025/9/15,2025/10/26,42,6,6,688939,2769,114823.17,461.5,324408,2025-09-15~2025-09-21,28,13.67,-0.681,,-0.371,0.329,FALSE,上映中,2025/9/15,2025/10/31 03:06,-0.915,9.52,0,2,衰退,需行動,248.8
31714,鋼琴之子,1,FALSE,2025/9/19,2025/9/15,2025/10/26,42,6,6,170530,798,28421.67,133,80635,2025-09-22~2025-09-28,15,6.5,-0.425,,-0.263,0.045,FALSE,上映中,2025/9/15,2025/10/31 03:06,-0.527,6.63,0,2,衰退,注意,213.7
31715,致我所愛之人,1,FALSE,2025/9/5,2025/9/1,2025/10/26,56,8,8,187534,821,23441.75,102.62,51634,2025-09-01~2025-09-07,9,3.25,-0.619,,-0.216,-0.028,FALSE,上映中,2025/9/1,2025/10/31 03:06,-0.441,4.94,4,3,衰退,注意,228.42
31745,血怨,1,FALSE,2025/9/26,2025/9/22,2025/10/26,35,5,5,1206370,4505,241274,901,557642,2025-09-22~2025-09-28,51,25.4,-0.587,,-0.505,-0.765,FALSE,上映中,2025/9/22,2025/10/31 03:06,-0.979,9.9,4,2,衰退,需行動,267.78
31748,卡夫卡最後的愛,1,FALSE,2025/9/27,2025/9/22,2025/10/26,35,5,4,185576,881,46394,220.25,95983,2025-10-06~2025-10-12,14,9.25,4.529,,-0.254,-0.691,FALSE,上映中,2025/9/22,2025/10/31 03:06,-0.792,6.38,2,2,衰退,注意,210.64
31760,鬼巫,1,FALSE,2025/9/12,2025/9/8,2025/10/12,35,5,5,1160569,4651,232113.8,930.2,645419,2025-09-08~2025-09-14,67,33.4,-0.685,,-0.586,-0.877,FALSE,下檔,2025/9/8,2025/10/31 03:06,-0.983,9.97,4,2,衰退,需行動,249.53
31762,約見波布,1,FALSE,2025/9/26,2025/9/22,2025/10/12,21,3,3,108045,506,36015,168.67,50143,2025-09-29~2025-10-05,15,12,-0.544,,-0.241,-0.786,FALSE,下檔,2025/9/22,2025/10/31 03:06,-0.772,0,1,2,衰退,正常,213.53
31767,醜得要命,1,FALSE,2025/9/20,2025/9/15,2025/10/26,42,6,6,535651,2156,89275.17,359.33,213938,2025-09-22~2025-09-28,23,10.5,-0.356,,-0.19,-0.563,FALSE,上映中,2025/9/15,2025/10/31 03:06,-0.952,9.77,4,2,衰退,需行動,248.45
31769,大競走,1,FALSE,2025/9/12,2025/9/8,2025/10/19,42,6,6,5034777,20336,839129.5,3389.33,2017935,2025-09-08~2025-09-14,81,42.67,-0.596,,-0.46,-0.963,FALSE,上映中,2025/9/8,2025/10/31 03:06,-0.99,9.89,5,2,衰退,需行動,247.58
31777,奇幻導航,1,FALSE,2025/10/2,2025/9/29,2025/10/26,28,4,4,1839675,7149,459918.75,1787.25,1002765,2025-10-06~2025-10-12,76,56,9.611,,4.105,-0.804,FALSE,上映中,2025/9/29,2025/10/31 03:06,-0.872,7.75,2,2,衰退,需行動,257.33
31794,劇場版『鏈鋸人 蕾潔篇』,1,FALSE,2025/9/19,2025/9/15,2025/10/26,42,6,6,186601793,603719,31100298.83,100619.83,49455153,2025-09-22~2025-09-28,94,78.33,153.878,,59.989,0.182,FALSE,上映中,2025/9/15,2025/10/31 03:06,-0.324,2.68,0,4,衰退,正常,309.09
31796,傲嬌公主的奇幻冒險,1,FALSE,2025/9/20,2025/9/15,2025/10/26,42,6,6,788439,3218,131406.5,536.33,375702,2025-09-22~2025-09-28,35,16.83,4.443,,2.6,-0.666,FALSE,上映中,2025/9/15,2025/10/31 03:06,-0.942,9.72,4,2,衰退,需行動,245.01
31797,一戰再戰,1,FALSE,2025/9/25,2025/9/22,2025/10/26,35,5,5,27515205,90081,5503041,18016.2,9353106,2025-09-22~2025-09-28,83,78.8,-0.436,,-0.281,-0.354,FALSE,上映中,2025/9/22,2025/10/31 03:06,-0.778,7.75,4,3,衰退,需行動,305.45
31799,電影版 神奇柑仔店 錢天堂,1,FALSE,2025/9/26,2025/9/22,2025/10/26,35,5,5,3367093,12954,673418.6,2590.8,1381388,2025-09-22~2025-09-28,67,44,-0.582,,-0.346,-0.239,FALSE,上映中,2025/9/22,2025/10/31 03:06,-0.875,9.04,4,2,衰退,需行動,259.93
31801,鬼祭,1,FALSE,2025/9/19,2025/9/15,2025/10/19,35,5,5,930378,3542,186075.6,708.4,519717,2025-09-15~2025-09-21,35,18.2,-0.721,,-0.563,-0.744,FALSE,上映中,2025/9/15,2025/10/31 03:06,-0.977,9.89,4,2,衰退,需行動,262.67
31805,阿蒙怎麼了？,1,FALSE,2025/9/19,2025/9/15,2025/10/12,28,4,4,100968,446,25242,111.5,46103,2025-09-15~2025-09-21,13,8,-0.61,,-0.441,-0.975,FALSE,下檔,2025/9/15,2025/10/31 03:06,-0.992,9.9,3,2,衰退,需行動,226.39
31807,泥娃娃,1,FALSE,2025/10/9,2025/10/6,2025/10/26,21,3,3,74659328,272408,24886442.67,90802.67,29107538,2025-10-13~2025-10-19,91,90.33,-0.295,,20.838,-0.245,FALSE,上映中,2025/10/6,2025/10/31 03:06,-0.068,0,1,3,穩定,正常,274.07
31808,夢想巨無霸,1,FALSE,2025/10/3,2025/9/29,2025/10/26,28,4,4,2373457,9422,593364.25,2355.5,1011496,2025-10-06~2025-10-12,42,36.5,-0.401,,-0.116,-0.211,FALSE,上映中,2025/9/29,2025/10/31 03:06,-0.722,5.97,2,2,衰退,注意,251.91
31809,疾速營救,1,FALSE,2025/9/26,2025/9/22,2025/10/26,35,5,5,1201846,4955,240369.2,991,590340,2025-09-22~2025-09-28,48,27,-0.611,,-0.431,-0.243,FALSE,上映中,2025/9/22,2025/10/31 03:06,-0.962,9.87,4,2,衰退,需行動,242.55
31810,十年,1,FALSE,2025/10/10,2025/10/6,2025/10/26,21,3,2,73393,286,36696.5,143,52580,2025-10-06~2025-10-12,9,5.5,-0.83,,0,0,FALSE,上映中,2025/10/6,2025/10/31 03:06,0,0,1,1,穩定,正常,256.62
31835,沒好婚姻,1,FALSE,2025/9/26,2025/9/22,2025/10/26,35,5,5,2944084,10923,588816.8,2184.6,1215205,2025-09-29~2025-10-05,40,28.6,-0.437,,-0.293,-0.525,FALSE,上映中,2025/9/22,2025/10/31 03:06,-0.869,8.84,3,2,衰退,需行動,269.53
31836,8號出口,1,FALSE,2025/9/19,2025/9/15,2025/10/26,42,6,6,11339319,39076,1889886.5,6512.67,3919140,2025-09-15~2025-09-21,57,41.83,-0.608,,-0.357,-0.494,FALSE,上映中,2025/9/15,2025/10/31 03:06,-0.825,8.5,5,3,衰退,需行動,290.19
31842,蓋比的娃娃屋大電影,1,FALSE,2025/10/3,2025/9/29,2025/10/26,28,4,4,2408168,8929,602042,2232.25,1228374,2025-10-06~2025-10-12,75,64.75,-0.34,,-0.183,-0.474,FALSE,上映中,2025/9/29,2025/10/31 03:06,-0.893,8.26,2,2,衰退,需行動,269.7
31863,他年她日,1,FALSE,2025/9/29,2025/9/29,2025/10/26,28,4,4,10431380,38543,2607845,9635.75,5279145,2025-09-29~2025-10-05,98,93.75,-0.297,,-0.401,-0.581,FALSE,上映中,2025/9/29,2025/10/31 03:06,-0.885,8.72,3,2,衰退,需行動,270.64
31900,一百公尺。,1,FALSE,2025/10/3,2025/9/29,2025/10/26,28,4,4,10529908,36872,2632477,9218,3672540,2025-10-06~2025-10-12,69,65.25,-0.235,,0.062,-0.311,FALSE,上映中,2025/9/29,2025/10/31 03:06,-0.467,3.15,2,4,衰退,注意,285.58
31904,陰陽眼見子,1,FALSE,2025/9/30,2025/9/29,2025/10/26,28,4,4,291819,1161,72954.75,290.25,168618,2025-09-29~2025-10-05,20,13,-0.46,,-0.499,-0.756,FALSE,上映中,2025/9/29,2025/10/31 03:06,-0.969,9.65,3,2,衰退,需行動,251.35
32087,碰碰狐和貝貝彬歡唱電影：奇幻世界大冒險(國語版),1,FALSE,2025/10/4,2025/9/29,2025/10/26,28,4,4,8327043,31012,2081760.75,7753,4036149,2025-10-06~2025-10-12,48,35.25,12.308,,11.227,-0.272,FALSE,上映中,2025/9/29,2025/10/31 03:06,-0.561,1.9,2,2,衰退,正常,268.51
32099,創：戰神,1,FALSE,2025/10/8,2025/10/6,2025/10/26,21,3,3,36274294,112493,12091431.33,37497.67,19442221,2025-10-06~2025-10-12,95,94,-0.605,,-0.294,-0.436,FALSE,上映中,2025/10/6,2025/10/31 03:06,-0.688,0,2,2,衰退,正常,322.46
32103,狼來了,1,FALSE,2025/10/9,2025/10/6,2025/10/26,21,3,3,465193,1916,155064.33,638.67,306617,2025-10-06~2025-10-12,62,44.33,-0.72,,-0.485,-0.945,FALSE,上映中,2025/10/6,2025/10/31 03:06,-0.973,0,2,1,衰退,正常,242.79
32111,徵人啟弒,1,FALSE,2025/10/9,2025/10/6,2025/10/26,21,3,3,6188043,23722,2062681,7907.33,3200102,2025-10-06~2025-10-12,72,70.33,-0.631,,-0.303,-0.553,FALSE,上映中,2025/10/6,2025/10/31 03:06,-0.712,0,2,2,衰退,正常,260.86
32112,風林火山,1,FALSE,2025/10/9,2025/10/6,2025/10/26,21,3,3,10848419,41141,3616139.67,13713.67,5558047,2025-10-06~2025-10-12,83,82.67,-0.634,,-0.291,-0.512,FALSE,上映中,2025/10/6,2025/10/31 03:06,-0.688,0,2,2,衰退,正常,263.69
32116,銀魂劇場版 2D 真選組動亂篇,1,FALSE,2025/10/9,2025/10/6,2025/10/26,21,3,3,1652058,5431,550686,1810.33,1009490,2025-10-06~2025-10-12,10,10,-0.739,,-0.383,-0.605,FALSE,上映中,2025/10/6,2025/10/31 03:06,-0.82,0,2,1,衰退,正常,304.19
8873,橫山家之味,1,FALSE,2018/6/8,2018/6/4,2018/7/1,28,4,4,226255,1090,56563.75,272.5,102590,2018-06-04~2018-06-10,2,1.75,-0.65,,-0.387,-0.746,FALSE,下檔,2018/6/4,2025/10/31 03:06,-0.904,8.89,3,2,衰退,需行動,207.57
