gov_id,official_release_date,week_range,round_idx,rounds_cumsum,current_week_real_idx,current_week_active_idx,gap_real_week_2to1,gap_real_week_1tocurrent,boxoffice_week_2,boxoffice_week_1,audience_week_2,audience_week_1,screens_week_2,screens_week_1,open_week1_days,open_week1_boxoffice,open_week1_boxoffice_daily_avg,open_week2_boxoffice,amount,tickets,theater_count,boxoffice_cumsum,boxoffice_round1_cumsum,boxoffice_current_round_cumsum,audience_cumsum,audience_round1_cumsum,audience_current_round_cumsum
23322,2022-12-14,2023-01-09~2023-01-15,1,1,5,5.0,0,0,140351478.0,84817996.0,420662.0,247421.0,100.0,100.0,5,155414929.0,31082985.8,169116379.0,44379087.0,127064.0,101,549700782.0,549700782.0,549700782.0,1671431,1671431,1671431
23322,2022-12-14,2023-01-16~2023-01-22,1,1,6,6.0,0,0,84817996.0,44379087.0,247421.0,127064.0,100.0,101.0,5,155414929.0,31082985.8,169116379.0,38917959.0,110937.0,99,594079869.0,594079869.0,594079869.0,1798495,1798495,1798495
23322,2022-12-14,2023-01-23~2023-01-29,1,1,7,7.0,0,0,44379087.0,38917959.0,127064.0,110937.0,101.0,99.0,5,155414929.0,31082985.8,169116379.0,67346401.0,192094.0,97,632997828.0,632997828.0,632997828.0,1909432,1909432,1909432
23322,2022-12-14,2023-01-30~2023-02-05,1,1,8,8.0,0,0,38917959.0,67346401.0,110937.0,192094.0,99.0,97.0,5,155414929.0,31082985.8,169116379.0,20028748.0,56845.0,97,700344229.0,700344229.0,700344229.0,2101526,2101526,2101526
23322,2022-12-14,2023-02-06~2023-02-12,1,1,9,9.0,0,0,67346401.0,20028748.0,192094.0,56845.0,97.0,97.0,5,155414929.0,31082985.8,169116379.0,13146440.0,36884.0,96,720372977.0,720372977.0,720372977.0,2158371,2158371,2158371
23322,2022-12-14,2023-02-13~2023-02-19,1,1,10,10.0,0,0,20028748.0,13146440.0,56845.0,36884.0,97.0,96.0,5,155414929.0,31082985.8,169116379.0,4979756.0,14684.0,89,733519417.0,733519417.0,733519417.0,2195255,2195255,2195255
23322,2022-12-14,2023-02-20~2023-02-26,1,1,11,11.0,0,0,13146440.0,4979756.0,36884.0,14684.0,96.0,89.0,5,155414929.0,31082985.8,169116379.0,2683409.0,8095.0,72,738499173.0,738499173.0,738499173.0,2209939,2209939,2209939
23322,2022-12-14,2023-02-27~2023-03-05,1,1,12,12.0,0,0,4979756.0,2683409.0,14684.0,8095.0,89.0,72.0,5,155414929.0,31082985.8,169116379.0,2547895.0,7520.0,59,741182582.0,741182582.0,741182582.0,2218034,2218034,2218034
23322,2022-12-14,2023-03-06~2023-03-12,1,1,13,13.0,0,0,2683409.0,2547895.0,8095.0,7520.0,72.0,59.0,5,155414929.0,31082985.8,169116379.0,692803.0,2016.0,48,743730477.0,743730477.0,743730477.0,2225554,2225554,2225554
23322,2022-12-14,2023-03-13~2023-03-19,1,1,14,14.0,0,0,2547895.0,692803.0,7520.0,2016.0,59.0,48.0,5,155414929.0,31082985.8,169116379.0,236495.0,719.0,29,744423280.0,744423280.0,744423280.0,2227570,2227570,2227570
