gov_id,atmovies_id,week_label,week_range,amount,tickets,total_amount,total_tickets,rate,theater_count,fetch_date
31777,faen13650700,2025W42,2025-09-29~2025-10-05,54000.0,180,54000.0,180,0.0,1,2025-10-13
31777,faen13650700,2025W42,2025-10-06~2025-10-12,1002765.0,3909,1056765.0,4089,17.56972222222222,76,2025-10-13
