gov_id,atmovies_id,week_label,week_range,amount,tickets,total_amount,total_tickets,rate,theater_count,fetch_date
31769,flen10374610,2025W42,2025-09-08~2025-09-14,2017935.0,7805,2017935.0,7805,0.0,81,2025-10-13
31769,flen10374610,2025W42,2025-09-15~2025-09-21,1901362.0,7628,3919297.0,15433,-0.05776846132308523,81,2025-10-13
31769,flen10374610,2025W42,2025-09-22~2025-09-28,596753.0,2571,4516050.0,18004,-0.6861444585512911,78,2025-10-13
31769,flen10374610,2025W42,2025-09-29~2025-10-05,408067.0,1838,4924117.0,19842,-0.31618776947916477,12,2025-10-13
31769,flen10374610,2025W42,2025-10-06~2025-10-12,106760.0,479,5030877.0,20321,-0.7383762960494232,2,2025-10-13
