gov_id,week_label,week_range,amount,tickets,total_amount,total_tickets,rate,theater_count,fetch_date
32116,2025W43,2025-10-06~2025-10-12,1009490.0,3151,1009490.0,3151,0.0,10,2025-10-26
32116,2025W43,2025-10-13~2025-10-19,460695.0,1632,1470185.0,4783,-0.5436358953530991,10,2025-10-26
