gov_id,week_label,week_range,amount,tickets,total_amount,total_tickets,rate,theater_count,fetch_date
31748,2025W43,2025-09-22~2025-09-28,4960.0,31.0,4960.0,31,0.0,1,2025-10-26
31748,2025W43,2025-09-29~2025-10-05,,,4960.0,31,-1.0,0,2025-10-26
31748,2025W43,2025-10-06~2025-10-12,95983.0,450.0,100943.0,481,0.0,14,2025-10-26
31748,2025W43,2025-10-13~2025-10-19,64673.0,305.0,165616.0,786,-0.32620359855391057,14,2025-10-26
