gov_id,week_label,week_range,amount,tickets,total_amount,total_tickets,rate,theater_count,fetch_date
31842,2025W43,2025-09-29~2025-10-05,797747.0,2913,797747.0,2913,0.0,75,2025-10-26
31842,2025W43,2025-10-06~2025-10-12,1228374.0,4626,2026121.0,7539,0.5398039729387889,75,2025-10-26
31842,2025W43,2025-10-13~2025-10-19,250288.0,945,2276409.0,8484,-0.7962444662619039,70,2025-10-26
