gov_id,week_label,week_range,amount,tickets,total_amount,total_tickets,rate,theater_count,fetch_date
31799,2025W43,2025-09-22~2025-09-28,1381388.0,5288,1381388.0,5288,0.0,67,2025-10-26
31799,2025W43,2025-09-29~2025-10-05,1347080.0,5218,2728468.0,10506,-0.024835889699345876,67,2025-10-26
31799,2025W43,2025-10-06~2025-10-12,495459.0,1912,3223927.0,12418,-0.6321977907770883,60,2025-10-26
31799,2025W43,2025-10-13~2025-10-19,81293.0,304,3305220.0,12722,-0.8359238605010707,16,2025-10-26
