movieId,rank,name,releaseDate,publisher,dayCount,theaterCount,amount,tickets,marketShare,totalDayCount,totalAmount,totalTickets
31668,1,突破:三千米的泳氣,2025-10-03,威剛科技股份有限公司##忠興織造廠股份有限公司##泳氣電影全媒體有限公司##呷尚寶興業股份有限公司##新東陽股份有限公司##精英開發有限公司##劇糖文創娛樂股份有限公司##中華全球護眼公益協會##日月潭力麗溫德姆溫泉酒店,3,1,300280.0,1216,0.5018572018159306,3,592130.0,2423
31570,2,無名指,2025-09-19,無限動力實業有限公司##尚乘數字媒體有限公司##四川大路影業有限公司##廣東昇格傳媒股份有限公司,1,1,15400.0,70,0.47619047619047616,1,32930.0,147
31520,3,龍之心-靈界探訪記-,2025-08-30,幸福の科学出版,1,1,155100.0,705,0.8597560975609756,1,180400.0,820
29882,4,進行曲,2025-08-29,未來進行曲股份有限公司##文化內容策進院##中華電信股份有限公司##滾石國際音樂股份有限公司##華映娛樂股份有限公司##台亞半導體股份有限公司##財團法人台亞醫療公益基金會,79,7,2440679.0,9392,0.3261224348067641,2,7240703.0,28799
31679,5,凌晨兩點的惡魔,2025-08-29,CJ ENM CO.  LTD,37,4,1019841.0,3998,0.44152401987852014,37,2346246.0,9055
31669,6,鬼驅魔,2025-08-29,Sahamongkolfilm International Co.  Ltd.,26,4,435650.0,1698,0.32900600658787055,26,1331279.0,5161
31682,7,毒魔,2025-08-29,LEGENDARY FINANCE INC,4,4,324040.0,1309,0.3800813008130081,4,876695.0,3444
31308,8,噪音殺機,2025-08-29,FINECUT CO.  LTD.,12,4,232244.0,915,0.3163900414937759,12,744361.0,2892
31394,9,失控夜班,2025-08-29,TRUSTNORDISK APS,8,4,233550.0,1067,0.629127358490566,8,386067.0,1696
27386,10,人造天空,2025-08-29,SALTO Films##Artichoke,5,4,120243.0,467,0.5043196544276458,5,236052.0,926
31684,11,熊貓月寶 ,2025-08-29,Gaumont 	  	 ,5,4,41507.0,166,0.20145631067961164,5,214441.0,824
31514,12,伊人製造,2025-08-29,KADOKAWA Animation,3,7,85498.0,313,0.4764079147640791,3,183233.0,657
31564,13,塗鴉日記,2025-08-27,PONY CANYON INC. ,15,3,58985.0,243,0.42114384748700173,15,143485.0,577
31402,14,天作之合,2025-08-23,SONY PICTURES RELEASING INTERNATIONAL CORPORATION.,83,7,4523100.0,16649,0.5325123940508556,86,8580792.0,31265
31563,15,戰疫前線,2025-08-23,KINO FILMS CO.  LTD.,11,4,230151.0,951,0.37828162291169454,11,665077.0,2514
31355,16,電影蠟筆小新：超華麗！灼熱的春日部舞者們,2025-08-22,ADK EMOTIONS INC. ,84,7,5480601.0,20447,0.12768043361516654,86,42430254.0,160142
31559,17,脫線神探,2025-08-22,PARAMOUNT PICTURES CORPORATION,51,7,952141.0,3584,0.1168263902470826,83,8067699.0,30678
31565,18,6DAYS,2025-08-22,CJ 4DPLEX CO.  LTD.,2,4,89662.0,184,0.037383177570093455,2,3002986.0,4922
31560,19,近畿．禁忌,2025-08-22,NIPPON TELEVISION NETWORK CORPORATION,5,2,123524.0,452,0.06367990983375599,5,1925574.0,7098
31301,20,我在荒野做了一場夢,2025-08-22,七日印象電影有限公司##牽猴子股份有限公司,9,4,609277.0,2506,0.3498534133742845,9,1774221.0,7163
31434,21,從那天起，眼淚是美味的,2025-08-22,WOWOW,1,7,11383.0,45,0.0347758887171561,1,330323.0,1294
31474,22,角頭－鬥陣欸,2025-08-21,曼尼娛樂投資股份有限公司##影一製作所股份有限公司##浪凡網路科技股份有限公司##風度國際股份有限公司,93,7,25830051.0,94580,0.15691648651742623,1,165194744.0,602741
31547,23,辣媽辣妹2,2025-08-18,BUENA VISTA INTERNATIONAL  INC.,53,7,1188000.0,4325,0.1345591437993902,1,8690151.0,32142
31303,24,無名弒 2,2025-08-15,UNIVERSAL INTERNATIONAL FILMS LLC,8,3,215215.0,787,0.02386150021223698,91,8654379.0,32982
31556,25,鬼 · 驅靈,2025-08-15,Pt Inspira Citra Asia,1,7,7380.0,29,0.0038702789269985318,1,2043141.0,7493
31507,26,一兆$遊戲　劇場版,2025-08-15,TOKYO BROADCATING SYSTEM TELEVISION INC.,3,4,33944.0,136,0.022512829001820892,3,1531248.0,6041
31503,27,夜晚還年輕,2025-08-15,Magnolia Pictures LLC,2,6,53145.0,240,0.0990507635163021,2,557943.0,2423
31307,28,邊境風暴,2025-08-14,Salaud Morisset SASU,2,1,14715.0,64,0.07095343680709534,2,207339.0,902
31432,29,Chao，我代表人類跟人魚結婚了,2025-08-13,Beyond C. Co.  Ltd.,2,1,33074.0,132,0.058981233243967826,2,548708.0,2238
31364,30,凶器,2025-08-08,WARNER BROS. PICTURES INTERNATIONAL.,37,7,1447946.0,5101,0.05784496053705888,82,24500698.0,88184
31476,31,劇場版 歌之☆王子殿下♪ TABOO NIGHT XXXX,2025-08-08,KING RECORD CO.  LTD.,15,7,745022.0,2765,0.20786347917606374,16,3608755.0,13302
31436,32,馴鹿大冒險：超越北極光,2025-08-08,Telepool GmbH 	  	 ,3,3,13930.0,61,0.030792529025744572,3,480373.0,1981
31304,33,沒有煙硝的山村,2025-08-08,CHARADES,1,1,2810.0,13,0.01086048454469507,1,249537.0,1197
31365,34,劇場版「鬼滅之刃」無限城篇 第一章 猗窩座再襲,2025-08-06,Aniplex Inc.,96,7,50817508.0,148888,0.06660818035853211,98,713672521.0,2235281
31446,35,我的朝聖之路,2025-08-03,SC FILMS INTERNATIONAL LIMITED,1,4,16955.0,82,0.02038279890628884,1,935543.0,4023
31435,36,我和我的殭屍女兒,2025-08-01,Contents Panda,4,2,59113.0,234,0.0057006431494835315,55,11263571.0,41048
31356,37,岸邊露伴一動也不動 懺悔室,2025-08-01,ASMIK ACE  INC.,3,4,66010.0,283,0.04834301332422276,3,1583596.0,5854
31330,38,醜繼妹,2025-08-01,Mer Film,1,1,1815.0,8,0.0022459292532285235,1,913249.0,3562
31221,39,那個人消失了,2025-08-01,Nippon Television Network Corporation,1,4,9750.0,40,0.03466204506065858,1,268997.0,1154
31323,40,歌劇魅影 20週年經典重映,2025-07-27,International Production Associates  Inc.,1,3,8080.0,31,0.005610859728506787,1,1424567.0,5525
31201,41,壞蛋聯盟 2,2025-07-26,UNIVERSAL INTERNATIONAL FILMS LLC,7,1,64100.0,223,0.0033410742377706195,76,17192329.0,66745
31352,42,驚奇4超人：第一步,2025-07-23,BUENA VISTA INTERNATIONAL  INC.,8,7,63224.0,221,0.0009289422248376452,73,70554073.0,237905
31329,43,全知讀者視角,2025-07-21,Smilegate Holdings  Inc,21,7,365194.0,1309,0.004607581213458783,87,78143190.0,284097
31190,44,電影哆啦A夢：大雄的繪畫世界物語,2025-07-18,TOHO CO.  LTD. ,29,6,551981.0,1927,0.008743789277854663,77,56808470.0,220385
31251,45,藍色小精靈大電影,2025-07-18,PARAMOUNT PICTURES CORPORATION,1,1,6300.0,30,0.0018567803428854366,1,4127052.0,16157
30560,46,長椅小情歌,2025-07-18,GAGA Corporation. ,1,3,44780.0,187,0.023134974638129406,1,2023216.0,8083
