movieId,rank,name,releaseDate,publisher,dayCount,theaterCount,amount,tickets,marketShare,totalDayCount,totalAmount,totalTickets
30676,23,我們意外的勇氣,2025-10-02,相信音樂國際股份有限公司##六六喜喜股份有限公司##華文創股份有限公司##巧合影像社,2,1,119280.0,476,0.7702265372168284,2,156200.0,618
22894,24,一一,2025-10-01,PONY CANYON,5,4,167964.0,657,0.037715269804822045,5,4680888.0,17420
31904,25,陰陽眼見子,2025-09-30,KADOKAWA CORPORATION,2,2,13685.0,59,0.05139372822299652,2,288479.0,1148
31863,26,他年她日,2025-09-29,RED ON RED##影一製作所股份有限公司##能率影業股份有限公司##香港商甲上娛樂有限公司台灣分公司##台灣大哥大股份有限公司##一起娛樂事業有限公司##緯來電視網股份有限公司,78,3,1015462.0,3796,0.1027056277056277,97,10005414.0,36960
31748,27,卡夫卡最後的愛,2025-09-27,TrustNordisk,8,4,64673.0,305,0.3880407124681934,8,165616.0,786
31799,28,電影版 神奇柑仔店 錢天堂,2025-09-26,TOHO CO.  LTD.,10,7,81293.0,304,0.023895613897185978,54,3305220.0,12722
31835,29,沒好婚姻,2025-09-26,BUENA VISTA INTERNATIONAL  INC.,8,7,157806.0,611,0.057462616382958714,8,2869204.0,10633
31651,30,永遠在一起,2025-09-26,GEM ENTERAINMENT KFT.,4,6,54634.0,199,0.021846525414425295,4,2381775.0,9109
31745,31,血怨,2025-09-26,EST N8 LLC,1,1,8980.0,39,0.008674377224199288,1,1204260.0,4496
31809,32,疾速營救,2025-09-26,Voltage Pictures  LLC.,1,4,3530.0,14,0.0028317152103559872,1,1199173.0,4944
31704,33,陌路兄弟,2025-09-26,綺影映畫有限公司##REC Production,1,3,960.0,4,0.003861003861003861,1,225021.0,1036
31662,34,淒厲人師,2025-09-26,M DISTRIBUTION CO. LTD.,1,3,1320.0,6,0.008141112618724558,1,181629.0,737
31797,35,一戰再戰,2025-09-25,WARNER BROS. PICTURES INTERNATIONAL.,67,7,1958395.0,6613,0.07691591937378602,83,26249148.0,85977
31796,36,傲嬌公主的奇幻冒險,2025-09-20,ALL RIGHTS ENTERTAINMENT SAS,3,2,11060.0,51,0.015927545284197375,3,784749.0,3202
31767,37,醜得要命,2025-09-20,Plus M Entertainment 	  	 ,1,5,3980.0,15,0.006979990693345742,7,533911.0,2149
31794,38,劇場版『鏈鋸人 蕾潔篇』,2025-09-19,SONY PICTURES RELEASING INTERNATIONAL CORPORATION.,94,7,22732660.0,73287,0.14166420208416694,93,159737816.0,517329
31836,39,8號出口,2025-09-19,TOHO,15,7,361369.0,1248,0.03247040457915962,41,11156630.0,38435
31531,40,詭鄉,2025-09-19,一群獨角鯨娛樂股份有限公司,1,1,39000.0,150,0.012427506213753107,1,3196918.0,12070
29380,41,失明,2025-09-19,昕璟娛樂股份有限公司##輯潛資本投資股份有限公司##周子娛樂有限公司##文化內容策進院,1,1,10350.0,40,0.0038587690526721975,6,2695544.0,10366
31570,42,無名指,2025-09-19,無限動力實業有限公司##尚乘數字媒體有限公司##四川大路影業有限公司##廣東昇格傳媒股份有限公司,1,1,69160.0,289,0.06491464510332434,1,1057897.0,4452
31801,43,鬼祭,2025-09-19,Atrium Productions Kft.,1,4,1460.0,6,0.0016939582156973462,1,930378.0,3542
31713,44,捏造：史上最惡殺人教師,2025-09-19,TOEI COMPANY  LTD.	  ,1,3,1460.0,6,0.0021731256791017745,1,686999.0,2761
31714,45,鋼琴之子,2025-09-19,FILM FACTORY ENTERTAINMENT##S.L.,1,1,2880.0,14,0.017902813299232736,1,167520.0,782
31541,46,熱烈,2025-09-13,儒意影業（杭州）有限公司##上海他城影業有限公司##上海淘票票影視文化有限公司##中國電影股份有限公司##上海瀚納影視文化傳媒有限公司##浙江橫店影業有限公司##萬達電影股份有限公司##天津貓眼微影文化傳媒有限公司##上海儒意影視製作有限公司##杭州中交文化發展有限公司##深圳市匯文控股有限公司##優酷信息技術（北京）有限公司##福建省中視傳播有限公司##浙江峰行天下影視文化傳媒有限公司##華數傳媒網絡有限公司##杭州佳平影業有限公司##上海有麼字影業有限公司##補拙影視傳媒（內蒙古）有限公司##浙江影視（集團）有限公司##中引文化傳媒（武漢）有限公司##北京粒粒橙傳媒有限公司##初心文化有限公司##方特影業投資有限公司##北京微夢創科網絡技術有限公司##抖音文化（廈門）有限公司,6,7,126161.0,485,0.056572961623702324,6,2197375.0,8573
29378,47,我家的事,2025-09-12,大慕可可股份有限公司##文化內容策進院##酷映有影工作室有限公司,17,3,385607.0,1508,0.03906938183325561,33,10009809.0,38598
31769,48,大競走,2025-09-12,Lions Gate International (UK) Limited,1,1,3900.0,15,0.0007376081825334383,1,5034777.0,20336
31523,49,樂來越愛你,2025-09-12,LIONS GATE INTERNATIONAL(UK) LIMITED,2,2,17085.0,62,0.004592252425746241,2,4768007.0,13501
31654,50,電影版小林家的龍女僕：害怕寂寞的龍,2025-09-09,ABC ANIMATION  INC.,4,6,59482.0,205,0.007732055972541772,21,7352865.0,26513
31701,51,麵包超人電影版：小水滴的英雄！,2025-09-06,TMS ENTERTAINMENT CO.  LTD.,2,5,4656.0,18,0.0036144578313253013,2,1307950.0,4980
27899,52,96分鐘,2025-09-05,華影國際影藝有限公司##前景娛樂有限公司##文化內容策進院##識富社會企業股份有限公司 (識富天使會)##米珞安影業製作有限公司##台北市電影委員會 (財團法人台北市文化基金會)##夢想創造股份有限公司##瑞德國際股份有限公司##龍英投資有限公司##聯合數位文創股份有限公司##麻吉砥加電影股份有限公司##臺中市影視協拍 (財團法人臺中市影視發展基金會)##星環資產有限公司,90,7,10663191.0,38217,0.056737894000780914,93,186630470.0,673571
31685,53,劇場版 咒術迴戰 懷玉・玉折,2025-09-05,Toho Co.  Ltd.,13,7,214366.0,787,0.007599459250675937,43,30078093.0,103560
31712,54,劇場版 歌之☆王子殿下♪ TABOO NIGHT XXXX with Double Encore (QUARTET NIGHT version),2025-09-05,KING RECORD CO.  LTD.,3,7,51024.0,188,0.025306232332750034,3,1986936.0,7429
31502,55,怪奇寶貝,2025-09-05,Angel Studios  Inc.,1,1,12350.0,65,0.023457235654998194,1,695393.0,2771
31650,56,親愛的家人,2025-09-05,TOHO CO.  LTD. ,1,1,25620.0,122,0.11359404096834265,1,249194.0,1074
31305,57,世紀編舞大師,2025-09-05,Beta Film GmbH,1,1,2280.0,11,0.009409751924721984,1,244826.0,1169
31715,58,致我所愛之人,2025-09-05,日活株式會社(NIKKATSU CORPORATION),1,7,5720.0,24,0.03007518796992481,1,181974.0,798
31596,59,厲陰宅：最終聖事,2025-09-03,WARNER BROS. PICTURES INTERNATIONAL.,26,7,354239.0,1206,0.005788253588861212,60,61261531.0,208353
31520,60,龍之心-靈界探訪記-,2025-08-30,幸福の科学出版,4,7,82040.0,363,0.017153388148568188,4,4799956.0,21162
29882,61,進行曲,2025-08-29,未來進行曲股份有限公司##文化內容策進院##中華電信股份有限公司##滾石國際音樂股份有限公司##華映娛樂股份有限公司##台亞半導體股份有限公司##財團法人台亞醫療公益基金會,3,1,198080.0,902,0.01907702719851106,4,11895687.0,47282
31679,62,凌晨兩點的惡魔,2025-08-29,CJ ENM CO.  LTD,1,1,11730.0,51,0.004852059746931786,72,2724875.0,10511
31402,63,天作之合,2025-08-23,SONY PICTURES RELEASING INTERNATIONAL CORPORATION.,2,4,29680.0,119,0.00258785664578984,6,12709393.0,45984
31355,64,電影蠟筆小新：超華麗！灼熱的春日部舞者們,2025-08-22,ADK EMOTIONS INC. ,12,7,172312.0,630,0.0033174132601747172,20,50212107.0,189907
31301,65,我在荒野做了一場夢,2025-08-22,七日印象電影有限公司##牽猴子股份有限公司,4,7,89480.0,395,0.028739813736903375,4,3336263.0,13744
31474,66,角頭－鬥陣欸,2025-08-21,曼尼娛樂投資股份有限公司##影一製作所股份有限公司##浪凡網路科技股份有限公司##風度國際股份有限公司,15,7,191774.0,685,0.0009962491582785396,48,188358298.0,687579
31507,67,一兆$遊戲　劇場版,2025-08-15,TOKYO BROADCATING SYSTEM TELEVISION INC.,1,1,6600.0,30,0.004813091609176962,1,1577488.0,6233
31364,68,凶器,2025-08-08,WARNER BROS. PICTURES INTERNATIONAL.,1,4,6708.0,22,0.00024315303167620858,1,25156397.0,90478
31365,69,劇場版「鬼滅之刃」無限城篇 第一章 猗窩座再襲,2025-08-06,Aniplex Inc.,85,7,6537048.0,20249,0.007927531346615443,92,819040942.0,2554263
31201,70,壞蛋聯盟 2,2025-07-26,UNIVERSAL INTERNATIONAL FILMS LLC,1,3,8325.0,111,0.0016403617662706154,76,17406167.0,67668
31352,71,驚奇4超人：第一步,2025-07-23,BUENA VISTA INTERNATIONAL  INC.,1,2,34150.0,327,0.0013699261412909146,73,70704446.0,238699
31329,72,全知讀者視角,2025-07-21,Smilegate Holdings  Inc,1,1,9600.0,48,0.00016855057043833682,87,78326252.0,284781
31190,73,電影哆啦A夢：大雄的繪畫世界物語,2025-07-18,TOHO CO.  LTD. ,2,2,26745.0,103,0.00045639237337327134,4,58163722.0,225683
31251,74,藍色小精靈大電影,2025-07-18,PARAMOUNT PICTURES CORPORATION,1,7,6000.0,80,0.004881918594007445,1,4144302.0,16387
30560,75,長椅小情歌,2025-07-18,GAGA Corporation. ,1,4,11375.0,46,0.005316075349589737,1,2160326.0,8653
31186,76,超人,2025-07-08,WARNER BROS. PICTURES INTERNATIONAL.,1,2,19015.0,203,0.000677671879955267,2,87877770.0,299555
31082,77,地球特派員,2025-07-02,BUENA VISTA INTERNATIONAL  INC.,1,3,9600.0,48,0.0003403265717060996,1,36538822.0,141041
31123,78,侏羅紀世界：重生,2025-07-01,UNIVERSAL INTERNATIONAL FILMS LLC,2,7,76010.0,728,0.0006899630282174028,1,299065373.0,1055129
30809,79,名偵探柯南 獨眼的殘像,2025-06-25,株式会社トムス・エンタテインメント,1,3,163590.0,278,0.0003558195047965237,1,214807491.0,781295
31027,80,F1電影,2025-06-24,WARNER BROS. PICTURES INTERNATIONAL.,17,7,606480.0,1928,0.0011002537774143237,33,569846168.0,1752323
30704,81,造山者－世紀的賭注,2025-06-13,財團法人蔣見美教授文教基金會##鴻梅文創志業股份有限公司##上善醫文化工作室##視納華仁文化傳播股份有限公司,1,1,323650.0,1191,0.00874532811501832,1,33950478.0,136187
30717,82,馴龍高手,2025-06-07,UNIVERSAL INTERNATIONAL FILMS LLC,1,7,7125.0,95,0.00021670696655869337,1,131907658.0,438380
30863,83,我家妹妹不准嫁,2025-06-06,BLACK DRAGON ENTERTAINMENT CO.  LTD.,1,1,5853.0,19,0.0036552520200076955,1,1309470.0,5198
30530,84,守護我們的星球,2025-05-23,東森電視事業股份有限公司,4,1,490110.0,1663,0.04961069180513708,4,8341973.0,33521
30738,85,星際寶貝：史迪奇,2025-05-22,BUENA VISTA INTERNATIONAL  INC.,1,5,10190.0,80,0.00020507036476891132,1,105649551.0,390110
30739,86,不可能的任務：最終清算,2025-05-17,PARAMOUNT PICTURES CORPORATION,2,5,59125.0,706,0.0004818724498641065,7,453148690.0,1465118
30155,87,QUEER,2025-03-21,The Apartment S.R.L.,1,1,27611.0,97,0.012736344537815126,1,1960434.0,7616
29081,88,粗獷派建築師,2025-02-27,UNIVERSAL INTERNATIONAL FILMS LLC,1,1,46838.0,148,0.005957412550819144,27,7183484.0,24843
30021,89,辛辛監獄劇團,2025-02-21,	 Black Bear Pictures,1,1,17986.0,64,0.043507817811012914,1,355218.0,1471
29831,90,乖女孩,2025-01-17,RELAY MOTION KFT.,1,1,20190.0,76,0.0036691932602713273,16,5285256.0,20713
29653,91,劇場版「進擊的巨人」完結篇THE LAST ATTACK,2025-01-03,KODANSHA Ltd.,1,1,7820.0,34,7.148338536903298e-05,37,144372337.0,475635
29111,92,台灣超人,2024-12-06,美力台灣3D協會,1,2,143990.0,589,0.004578740341112268,1,30593462.0,128638
29513,93,異教詭屋,2024-11-29,RELAY MOTION KFT.,1,1,16960.0,62,0.003900106938416053,11,4022283.0,15897
26439,94,鬼才之道,2024-08-07,Sony Pictures International Productions##牽猴子股份有限公司##影一製作所股份有限公司##大慕可可股份有限公司##有戲娛樂股份有限公司##奇幻娛樂國際股份有限公司##一種態度電影股份有限公司,1,1,6900.0,30,0.00012796014468027025,89,61213096.0,234448
27343,95,帝國浩劫：美國內戰,2024-04-29,RELAY MOTION KFT.,1,1,13620.0,51,0.0005816804863305085,25,22612512.0,87677
26514,96,紅豬,2024-01-01,Studio Ghibli Inc.,1,4,3940.0,17,0.00039295455596135176,3,11598239.0,43262
26305,97,夢行者保羅,2023-12-04,RELAY MOTION KFT.,1,1,12881.0,49,0.004306178047280077,4,2785130.0,11379
25044,98,之前的我們,2023-07-28,RELAY MOTION KFT.,1,1,55916.0,184,0.005471630783870584,47,8471412.0,33628
24046,99,寶可噩夢,2023-04-21,A24 INTERNATIONAL  LLC,1,1,11240.0,41,0.006467897144660041,1,1695400.0,6339
24086,100,Fishmans,2023-04-21,Access Television Japan Ltd,3,4,13686.0,50,0.02759381898454746,3,443169.0,1812
23548,101,日麗,2023-01-25,Charades ,1,1,60712.0,215,0.00867740242967268,1,5982473.0,24777
17126,102,幻愛,2020-10-15,Golden Scene Company Limited##英爾有限公司,1,3,6020.0,21,0.004965712934499882,1,967573.0,4229
13460,103,仲夏魘,2019-07-12,A24 INTERNATIONAL  LLC,1,1,1660.0,6,0.0003864734299516908,1,3677872.0,15525
