movieId,rank,name,releaseDate,publisher,dayCount,theaterCount,amount,tickets,marketShare,totalDayCount,totalAmount,totalTickets
31965,1,自殺通告,2025-11-07,文化內容策進院##本萃電影有限公司##再現影像製作股份有限公司##Haven Production Ltd##光籽電影有限公司##光復影視娛樂有限公司,59,3,1603550.0,5695,0.9878577623590633,59,1620350.0,5765
32571,2,去死吧，親愛的,2025-11-07,DIE MY LOVE  LLC,75,3,1073659.0,3884,1.0,75,1073659.0,3884
32514,3,機動戰士鋼彈 鐵血孤兒 追尋兀爾德 -小小挑戰者的軌跡-,2025-11-07,Bandai Namco Filmworks Inc.,29,3,701101.0,2440,1.0,29,701101.0,2440
32464,4,鬼童伴,2025-11-07,Mockingbird Pictures Co.  Ltd ,55,3,599893.0,2281,1.0,55,599893.0,2281
32350,5,電影版吸吸吸吸吸血鬼,2025-11-07,TV Asahi Corporation,37,3,340764.0,1385,1.0,37,340764.0,1385
32287,6,未完的情歌,2025-11-07,KADOKAWA CORPORATION,20,3,312444.0,1203,1.0,20,312444.0,1203
32263,7,愉快動物餅 大電影,2025-11-07,Tokyo Broadcasting System Television  Inc.,37,3,310218.0,1250,1.0,37,310218.0,1250
32303,8,鋼琴家們的秘密煉金術,2025-11-07,NAXOS RIGHTS (Europe) Ltd,13,3,268673.0,1101,1.0,13,268673.0,1101
31899,9,跟著貓走遇見愛,2025-11-07,M-Line Distribution,21,3,64969.0,248,1.0,21,64969.0,248
32462,10,終極戰士：殺戮星球,2025-11-06,BUENA VISTA INTERNATIONAL  INC.,94,4,21491483.0,71003,1.0,94,21491483.0,71003
28920,11,蟲,2025-11-06,目擊者文創有限公司##Kindred Spirit,15,3,147323.0,606,1.0,15,147323.0,606
32482,12,j-hope Tour 'HOPE ON THE STAGE' THE MOVIE,2025-11-03,Trafalgar Releasing Limited,3,1,147700.0,249,1.0,3,147700.0,249
32349,13,暴蜂尼亞,2025-11-01,UNIVERSAL INTERNATIONAL FILMS LLC,59,3,1124782.0,4184,0.9145355191256831,59,1331857.0,4575
32358,14,鬼聲泣3,2025-10-31,Joint Venture Major Join Film and BEC World,78,7,2392671.0,9040,0.4474361512571768,82,5351650.0,20204
26245,15,左撇子女孩,2025-10-31,Le Pacte 電影公司##LHG FILMS LIMITED##Good Chaos Ltd##左撇子女孩電影製作有限公司##台北市電影委員會,77,7,1774845.0,7159,0.4653233669158271,77,3865310.0,15385
32155,16,咒你,2025-10-31,Cinema M,49,3,812584.0,3086,0.4188950726211484,49,1968272.0,7367
32345,17,只為你遺憾,2025-10-31,PARAMOUNT PICTURES CORPORATION,75,6,690391.0,2631,0.4621464956964694,75,1504700.0,5693
32298,18,IDOLiSH7-偶像星願- First BEAT! 劇場版總集篇 前篇,2025-10-31,Bandai Namco Filmworks Inc.,14,7,342064.0,1251,0.5673469387755102,14,614348.0,2205
32393,19,厄靈鎮,2025-10-31,GEM ENTERTAINMENT KFT.,16,4,213283.0,802,0.4387308533916849,16,493341.0,1828
31761,20,新來的小朋友,2025-10-31,藝英國際有限公司,5,7,31477.0,134,0.16281895504252733,5,181675.0,823
31864,21,珠寶師遺落在時光裡的愛,2025-10-31,Nostromo Pictures,1,4,38035.0,189,0.5220994475138122,1,75769.0,362
32347,22,G-DRAGON IN CINEMA [Übermensch],2025-10-28,CJ 4DPLEX CO.  LTD,47,7,11251615.0,16048,0.37730703218677264,47,30140150.0,42533
31800,23,睡覺的笨蛋,2025-10-28,PONY CANYON INC.,3,6,135379.0,536,0.5014031805425632,3,271411.0,1069
27102,24,南方時光,2025-10-28,百景映畫股份有限公司##高雄人##文化內容策進院##三餘創投股份有限公司,1,1,55770.0,255,0.5483870967741935,1,101970.0,465
31572,25,女孩,2025-10-27,華文創股份有限公司##嘉映影業有限公司##海納百川影藝整合股份有限公司##中環國際娛樂事業股份有限公司##華能國際娛樂股份有限公司##阿那亞影業(北京)有限公司##上海猫眼影業有限公司##北京烈火影業有限公司##北京煌煒藝嘉影視媒體有限公司##上海拾谷影業有限公司,74,7,2424443.0,9290,0.4534582906233221,74,5476416.0,20487
20590,26,劇場版 咒術迴戰 0,2025-10-24,Toho Co. Ltd.,29,5,903045.0,2983,0.17601935445801617,29,5829448.0,16947
31966,27,魯邦三世 不死身的血族,2025-10-24,株式会社トムス・エンタテインメント 	 ,5,2,57310.0,225,0.07029053420805999,5,842510.0,3201
32089,28,全力奔跑,2025-10-24,MYRIAD PICTURE  INC.,4,3,61951.0,239,0.07818122342165522,4,807698.0,3057
32226,29,提姆波頓之地獄新娘,2025-10-24,WARNER BROS. PICTURES INTERNATIONAL.,5,4,33210.0,119,0.0625,5,550624.0,1904
31858,30,拿坡里的美麗傳說,2025-10-24,PATHE FILMS S.A.S.,3,1,23145.0,110,0.12087912087912088,5,200417.0,910
31759,31,從前從前我的媽,2025-10-24,Gaumont S.A.,1,3,5320.0,29,0.053703703703703705,1,118119.0,540
32301,32,頭文字D(4K修復版),2025-10-23,寰亞電影有限公司##銀都機構有限公司,27,7,503334.0,1871,0.1259593375521745,27,4105638.0,14854
32158,33,大婢咒,2025-10-23,Rapi film,14,6,302296.0,1156,0.09211155378486056,52,3307020.0,12550
32237,34,迷宮裡的魔術師,2025-10-23,PONY CANYON INC.,9,3,217438.0,887,0.10169685851868837,9,2212539.0,8722
32297,35,吊鬼祭,2025-10-23,Mockingbird Pictures Co.  Ltd,1,3,30344.0,119,0.029521210617712727,1,1050727.0,4031
32156,36,盛夏心動,2025-10-23,FILMS BOUTIQUE GmbH,2,1,9895.0,47,0.0762987012987013,2,150837.0,616
32264,37,ONE IN A MILL10N,2025-10-20,CJ 4DPLEX CO.  LTD.,27,6,1462895.0,3029,0.11372254552280833,27,12912101.0,26635
32169,38,國寶,2025-10-19,Aniplex Inc.,54,7,7202924.0,24841,0.37258519318454525,55,19505352.0,66672
31802,39,普通的孩子,2025-10-19,Nagoya Broadcasting Network Co.  Ltd.,13,3,33737.0,139,0.46959459459459457,13,75297.0,296
32238,40,捍衛天使,2025-10-17,Lions Gate International (UK) Limited,39,7,802002.0,3272,0.08564772400073292,83,9849209.0,38203
32113,41,乖狗狗,2025-10-17,Altitude Film Sales Limited,5,5,124695.0,453,0.04697708182101006,51,2564410.0,9643
32110,42,闇黑電話 2,2025-10-17,UNIVERSAL INTERNATIONAL FILMS LLC,1,3,33958.0,121,0.01473632931433443,89,2159486.0,8211
32115,43,國寶風暴,2025-10-17,SHOWBOX CORP.,1,4,4540.0,20,0.006443298969072165,1,757505.0,3104
31806,44,九龍大眾浪漫,2025-10-17,TV TOKYO Corporaiton,1,1,4870.0,17,0.0148861646234676,1,292643.0,1142
31571,45,阿龍,2025-10-17,寰宇娛樂有限公司##銀都機構有限公司##天津貓眼微影文化傳媒有限公司##尚乘數字媒體有限公司##寰宇縱橫世紀電影發行（北京）有限公司##寰宇影片發行有限公司,1,4,1040.0,4,0.006837606837606838,1,147281.0,585
30510,46,他們將化作塵埃,2025-10-17,LATIDO CONSORCIO DE EXPORTACION DEL ESPANOL##S.L.,1,2,1060.0,4,0.010610079575596816,1,80292.0,377
31522,47,要不要來碗茶泡飯？,2025-10-17,Nagoya Broadcasting Network Co.  Ltd,1,2,3160.0,14,0.055776892430278883,1,59660.0,251
31810,48,十年,2025-10-10,HAVEN PRODUCTIONS LTD,1,3,3790.0,15,0.04225352112676056,1,91453.0,355
31807,49,泥娃娃,2025-10-09,文化內容策進院##合影視有限合夥##必應創造股份有限公司##能率影業股份有限公司##阿榮影業股份有限公司##天予電影有限公司,89,7,5907896.0,21384,0.06419443251989565,2,91506997.0,333113
32112,50,風林火山,2025-10-09,一生電影有限公司##銀都機構有限公司##北京嘉映文化傳媒有限公司##邵氏兄弟國際影業有限公司##富通影業（中國）有限公司##天津貓眼微影文化傳媒有限公司##上海淘票票影視文化有限公司##華夏電影發行有限責任公司##上海伯藜創業投資中心(有限合夥)##北京小米移動軟體有限公司,12,1,163743.0,604,0.013722594570032944,82,11606941.0,44015
32111,51,徵人啟弒,2025-10-09,CJ ENM Co.  Ltd.,8,4,122521.0,484,0.018945473049673152,69,6656214.0,25547
32116,52,銀魂劇場版 2D 真選組動亂篇,2025-10-09,Dentsu Anime Solutions lnc.,1,5,24390.0,98,0.017342063351619183,1,1709650.0,5651
32099,53,創：戰神,2025-10-08,BUENA VISTA INTERNATIONAL  INC.,63,7,822579.0,2907,0.023525698608851876,1,39561986.0,123567
30091,54,大濛,2025-10-08,文化內容策進院 ##華文創股份有限公司##阿榮影業股份有限公司##大禾電影有限公司##雷霆影視有限合夥,1,1,125030.0,514,0.8580968280467446,1,150530.0,599
32087,55,碰碰狐和貝貝彬歡唱電影：奇幻世界大冒險(國語版),2025-10-04,ABNORMAL STUDIOS SDN BHD,25,7,343541.0,1391,0.03998275366484622,42,9278778.0,34790
