movieId,rank,name,releaseDate,publisher,dayCount,theaterCount,amount,tickets,marketShare,totalDayCount,totalAmount,totalTickets
31668,1,突破:三千米的泳氣,2025-10-03,威剛科技股份有限公司##忠興織造廠股份有限公司##泳氣電影全媒體有限公司##呷尚寶興業股份有限公司##新東陽股份有限公司##精英開發有限公司##劇糖文創娛樂股份有限公司##中華全球護眼公益協會##日月潭力麗溫德姆溫泉酒店,3,1,516010.0,2261,0.4827070879590094,3,1108140.0,4684
31541,2,熱烈,2025-09-26,儒意影業（杭州）有限公司##上海他城影業有限公司##上海淘票票影視文化有限公司##中國電影股份有限公司##上海瀚納影視文化傳媒有限公司##浙江橫店影業有限公司##萬達電影股份有限公司##天津貓眼微影文化傳媒有限公司##上海儒意影視製作有限公司##杭州中交文化發展有限公司##深圳市匯文控股有限公司##優酷信息技術（北京）有限公司##福建省中視傳播有限公司##浙江峰行天下影視文化傳媒有限公司##華數傳媒網絡有限公司##杭州佳平影業有限公司##上海有麼字影業有限公司##補拙影視傳媒（內蒙古）有限公司##浙江影視（集團）有限公司##中引文化傳媒（武漢）有限公司##北京粒粒橙傳媒有限公司##初心文化有限公司##方特影業投資有限公司##北京微夢創科網絡技術有限公司##抖音文化（廈門）有限公司,2,2,278370.0,1142,1.0,2,278370.0,1142
31531,3,詭鄉,2025-09-19,一群獨角鯨娛樂股份有限公司,1,1,166100.0,659,0.4326986211424819,1,373460.0,1523
29380,4,失明,2025-09-19,昕璟娛樂股份有限公司##輯潛資本投資股份有限公司##周子娛樂有限公司##文化內容策進院,3,1,278995.0,986,1.0,3,278995.0,986
31570,5,無名指,2025-09-19,無限動力實業有限公司##尚乘數字媒體有限公司##四川大路影業有限公司##廣東昇格傳媒股份有限公司,1,1,198850.0,879,0.8567251461988304,1,231780.0,1026
29378,6,我家的事,2025-09-12,大慕可可股份有限公司##文化內容策進院##酷映有影工作室有限公司,66,3,2643087.0,9961,0.9204398447606728,66,2869844.0,10822
31523,7,樂來越愛你,2025-09-12,LIONS GATE INTERNATIONAL(UK) LIMITED,28,3,2172733.0,5851,1.0,28,2172733.0,5851
31769,8,大競走,2025-09-12,Lions Gate International (UK) Limited,81,3,2017935.0,7805,1.0,81,2017935.0,7805
31760,9,鬼巫,2025-09-12,Highland Sales  LLC,67,3,645419.0,2549,1.0,67,645419.0,2549
31750,10,月光下的藍色男孩,2025-09-12,A24 INTERNATIONAL LLC,14,3,147247.0,582,1.0,14,147247.0,582
31234,11,妮基的重生,2025-09-12,PULSAR CONTENT SAS,14,3,72444.0,335,1.0,14,72444.0,335
31671,12,愛裡行間,2025-09-12,CORNERSTONE FILMS LTD,11,3,65600.0,289,1.0,11,65600.0,289
31654,13,電影版小林家的龍女僕：害怕寂寞的龍,2025-09-09,ABC ANIMATION  INC.,67,3,2985943.0,10722,1.0,67,2985943.0,10722
31701,14,麵包超人電影版：小水滴的英雄！,2025-09-06,TMS ENTERTAINMENT CO.  LTD.,33,3,623427.0,2375,0.9619279060348319,33,653307.0,2469
27899,15,96分鐘,2025-09-05,華影國際影藝有限公司##前景娛樂有限公司##文化內容策進院##識富社會企業股份有限公司 (識富天使會)##米珞安影業製作有限公司##台北市電影委員會 (財團法人台北市文化基金會)##夢想創造股份有限公司##瑞德國際股份有限公司##龍英投資有限公司##聯合數位文創股份有限公司##麻吉砥加電影股份有限公司##臺中市影視協拍 (財團法人臺中市影視發展基金會)##星環資產有限公司,94,7,38988567.0,142420,0.6829712751162902,2,56911313.0,208530
31685,16,劇場版 咒術迴戰 懷玉・玉折,2025-09-05,Toho Co.  Ltd.,85,7,9464676.0,32323,0.5139200254392241,86,17856081.0,62895
31158,17,黑白線人,2025-09-05,MegaboxJoongang Ine,26,7,503703.0,1929,0.5231895850284785,26,971255.0,3687
31712,18,劇場版 歌之☆王子殿下♪ TABOO NIGHT XXXX with Double Encore (QUARTET NIGHT version),2025-09-05,KING RECORD CO.  LTD.,13,5,705572.0,2607,0.9988505747126437,13,706302.0,2610
31502,19,怪奇寶貝,2025-09-05,Angel Studios  Inc.,20,7,254974.0,1009,0.3898763523956723,20,651286.0,2588
31650,20,親愛的家人,2025-09-05,TOHO CO.  LTD. ,4,4,91312.0,387,0.4099576271186441,4,221834.0,944
31686,21,陽台上的壞女孩,2025-09-05,MK2 Films,2,4,97872.0,423,0.522867737948084,2,186987.0,809
31583,22,十分鐘新鮮事,2025-09-05,VISION DISTRIBUTION S.p.A,6,4,95480.0,451,0.5547355473554736,6,174552.0,813
31305,23,世紀編舞大師,2025-09-05,Beta Film GmbH,5,4,107319.0,510,0.6431273644388399,5,167631.0,793
31533,24,久別重逢,2025-09-05,美亞電影製作有限公司##香港電影發展基金及文創產業發展處,3,4,51156.0,217,0.3522727272727273,3,148119.0,616
31715,25,致我所愛之人,2025-09-05,日活株式會社(NIKKATSU CORPORATION),2,4,45890.0,207,0.47368421052631576,2,97524.0,437
31596,26,厲陰宅：最終聖事,2025-09-03,WARNER BROS. PICTURES INTERNATIONAL.,91,7,20459408.0,69369,0.4900428802531842,92,42037880.0,141557
31520,27,龍之心-靈界探訪記-,2025-08-30,幸福の科学出版,25,3,1406072.0,6198,0.8831575947563408,25,1586472.0,7018
29882,28,進行曲,2025-08-29,未來進行曲股份有限公司##文化內容策進院##中華電信股份有限公司##滾石國際音樂股份有限公司##華映娛樂股份有限公司##台亞半導體股份有限公司##財團法人台亞醫療公益基金會,53,7,2045706.0,7844,0.21406544223999127,2,9286409.0,36643
31679,29,凌晨兩點的惡魔,2025-08-29,CJ ENM CO.  LTD,9,3,270382.0,1041,0.10311014263074485,72,2616618.0,10096
31669,30,鬼驅魔,2025-08-29,Sahamongkolfilm International Co.  Ltd.,4,2,61177.0,242,0.04478993151952619,4,1392456.0,5403
31682,31,毒魔,2025-08-29,LEGENDARY FINANCE INC,1,2,7040.0,32,0.009205983889528193,1,883735.0,3476
31308,32,噪音殺機,2025-08-29,FINECUT CO.  LTD.,4,4,32543.0,132,0.04365079365079365,4,776904.0,3024
31394,33,失控夜班,2025-08-29,TRUSTNORDISK APS,5,3,108260.0,444,0.20747663551401868,5,494327.0,2140
27386,34,人造天空,2025-08-29,SALTO Films##Artichoke,1,1,13757.0,61,0.06180344478216818,1,249809.0,987
31514,35,伊人製造,2025-08-29,KADOKAWA Animation,3,7,46376.0,175,0.21033653846153846,3,229609.0,832
31684,36,熊貓月寶 ,2025-08-29,Gaumont 	  	 ,1,2,6500.0,28,0.03286384976525822,1,220941.0,852
31564,37,塗鴉日記,2025-08-27,PONY CANYON INC. ,8,4,59216.0,257,0.30815347721822545,8,202701.0,834
31402,38,天作之合,2025-08-23,SONY PICTURES RELEASING INTERNATIONAL CORPORATION.,61,7,2212859.0,7959,0.20291148276565368,86,10793651.0,39224
31563,39,戰疫前線,2025-08-23,KINO FILMS CO.  LTD.,5,4,50830.0,219,0.0801317233809001,5,715907.0,2733
31355,40,電影蠟筆小新：超華麗！灼熱的春日部舞者們,2025-08-22,ADK EMOTIONS INC. ,79,7,3064051.0,11463,0.06679875295008887,86,45494305.0,171605
31559,41,脫線神探,2025-08-22,PARAMOUNT PICTURES CORPORATION,16,7,335401.0,1251,0.039180682138494786,83,8403100.0,31929
31565,42,6DAYS,2025-08-22,CJ 4DPLEX CO.  LTD.,1,2,33060.0,74,0.014811849479583666,1,3036046.0,4996
31301,43,我在荒野做了一場夢,2025-08-22,七日印象電影有限公司##牽猴子股份有限公司,10,1,473960.0,1984,0.21690171640975184,10,2248181.0,9147
31560,44,近畿．禁忌,2025-08-22,NIPPON TELEVISION NETWORK CORPORATION,1,2,28085.0,104,0.01444043321299639,1,1953659.0,7202
31434,45,從那天起，眼淚是美味的,2025-08-22,WOWOW,1,4,2640.0,11,0.00842911877394636,1,332963.0,1305
31474,46,角頭－鬥陣欸,2025-08-21,曼尼娛樂投資股份有限公司##影一製作所股份有限公司##浪凡網路科技股份有限公司##風度國際股份有限公司,91,7,12250870.0,44707,0.06905110526250757,1,177445614.0,647448
31547,47,辣媽辣妹2,2025-08-18,BUENA VISTA INTERNATIONAL  INC.,23,7,536830.0,1920,0.05636779989431037,1,9226981.0,34062
31303,48,無名弒 2,2025-08-15,UNIVERSAL INTERNATIONAL FILMS LLC,3,3,52387.0,177,0.005337917307518321,91,8706766.0,33159
31556,49,鬼 · 驅靈,2025-08-15,Pt Inspira Citra Asia,1,4,0.0,0,0.0,1,2043141.0,7493
